Amper TH,Amper TH2,Province TH,Province EN,Amper TH3,CODE,Amper EN,ที่ว่าการอำเภอAmper TH Province TH,Lat,Lon
จุน,จุน,พะเยา,Phayao,จุน,56020000,Mueang Phayao,ที่ว่าการอำเภอจุน พะเยา,19.337014461158436,100.13481859747452
เชียงคำ,เชียงคำ,พะเยา,Phayao,เชียงคำ,56030000,Mueang Phayao,ที่ว่าการอำเภอเชียงคำ พะเยา,19.52416442820474,100.30154108108269
เชียงม่วน,เชียงม่วน,พะเยา,Phayao,เชียงม่วน,56040000,Mueang Phayao,ที่ว่าการอำเภอเชียงม่วน พะเยา,18.886572700773016,100.30381278275759
ดอกคำใต้,ดอกคำใต้,พะเยา,Phayao,ดอกคำใต้,56050000,Mueang Phayao,ที่ว่าการอำเภอดอกคำใต้ พะเยา,19.1623506964588,99.99341333650837
ปง,ปง,พะเยา,Phayao,ปง,56060000,Mueang Phayao,ที่ว่าการอำเภอปง พะเยา,19.14915793575853,100.27501917383458
แม่ใจ,แม่ใจ,พะเยา,Phayao,แม่ใจ,56070000,Mueang Phayao,ที่ว่าการอำเภอแม่ใจ พะเยา,19.3762921519297,99.78768639031982
ภูซาง,ภูซาง,พะเยา,Phayao,ภูซาง,56080000,Mueang Phayao,ที่ว่าการอำเภอภูซาง พะเยา,19.599018115296875,100.32418028338196
ภูกามยาว,ภูกามยาว,พะเยา,Phayao,ภูกามยาว,56090000,Mueang Phayao,ที่ว่าการอำเภอภูกามยาว พะเยา,19.599031243119985,100.32418366139827
เมืองเชียงราย,เมืองเชียงราย,เชียงราย,Chiang Rai,เมืองเชียงราย,57010000,Mueang Chiang Rai,ที่ว่าการอำเภอเมืองเชียงราย เชียงราย,19.928877915878015,99.86442720672781
เวียงชัย,เวียงชัย,เชียงราย,Chiang Rai,เวียงชัย,57020000,Wiang Chai,ที่ว่าการอำเภอเวียงชัย เชียงราย,19.88335202818794,99.93288996540733
เชียงของ,เชียงของ,เชียงราย,Chiang Rai,เชียงของ,57030000,Chiang Khong,ที่ว่าการอำเภอเชียงของ เชียงราย,20.260989184177557,100.4060912842285
เทิง,เทิง,เชียงราย,Chiang Rai,เทิง,57040000,Thoeng,ที่ว่าการอำเภอเทิง เชียงราย,19.685431449083147,100.19367620671237
พาน,พาน,เชียงราย,Chiang Rai,พาน,57050000,Phan,ที่ว่าการอำเภอพาน เชียงราย,19.55388342175084,99.74041952021147
ป่าแดด,ป่าแดด,เชียงราย,Chiang Rai,ป่าแดด,57060000,Pa Daet,ที่ว่าการอำเภอป่าแดด เชียงราย,19.50411610318775,99.99212081808497
แม่จัน,แม่จัน,เชียงราย,Chiang Rai,แม่จัน,57070000,Mae Chan,ที่ว่าการอำเภอแม่จัน เชียงราย,20.146308612150637,99.85253584216245
เชียงแสน,เชียงแสน,เชียงราย,Chiang Rai,เชียงแสน,57080000,Chiang Saen,ที่ว่าการอำเภอเชียงแสน เชียงราย,20.274858730728187,100.08778524729105
แม่สาย,แม่สาย,เชียงราย,Chiang Rai,แม่สาย,57090000,Mae Sai,ที่ว่าการอำเภอแม่สาย เชียงราย,20.428128463201652,99.88318434198627
แม่สรวย,แม่สรวย,เชียงราย,Chiang Rai,แม่สรวย,57100000,Mae Suai,ที่ว่าการอำเภอแม่สรวย เชียงราย,19.65649836268194,99.5423820760323
เวียงป่าเป้า,เวียงป่าเป้า,เชียงราย,Chiang Rai,เวียงป่าเป้า,57110000,Wiang Pa Pao,ที่ว่าการอำเภอเวียงป่าเป้า เชียงราย,19.34763860653743,99.50770232679372
พญาเม็งราย,พญาเม็งราย,เชียงราย,Chiang Rai,พญาเม็งราย,57120000,Phaya Mengrai,ที่ว่าการอำเภอพญาเม็งราย เชียงราย,19.849130946368557,100.15353724079425
เวียงแก่น,เวียงแก่น,เชียงราย,Chiang Rai,เวียงแก่น,57130000,Wiang Kaen,ที่ว่าการอำเภอเวียงแก่น เชียงราย,20.112263535876888,100.51350615149562
ขุนตาล,ขุนตาล,เชียงราย,Chiang Rai,ขุนตาล,57140000,Khun Tan,ที่ว่าการอำเภอขุนตาล เชียงราย,19.833640372292113,100.25870048792169
แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,Chiang Rai,แม่ฟ้าหลวง,57150000,Mae Fa Luang,ที่ว่าการอำเภอแม่ฟ้าหลวง เชียงราย,20.266901132295565,99.80111893982065
แม่ลาว,แม่ลาว,เชียงราย,Chiang Rai,แม่ลาว,57160000,Mae Lao,ที่ว่าการอำเภอแม่ลาว เชียงราย,19.790045626090436,99.69957960563622
เวียงเชียงรุ้ง,เวียงเชียงรุ้ง,เชียงราย,Chiang Rai,เวียงเชียงรุ้ง,57170000,Wiang Chiang Rung,ที่ว่าการอำเภอเวียงเชียงรุ้ง เชียงราย,20.012794066244027,100.05668916743959
ดอยหลวง,ดอยหลวง,เชียงราย,Chiang Rai,ดอยหลวง,57180000,Doi Luang,ที่ว่าการอำเภอดอยหลวง เชียงราย,20.118402963408027,100.09920051397727
เมืองแม่ฮ่องสอน,เมืองแม่ฮ่องสอน,แม่ฮ่องสอน,Mae Hong Son,เมืองแม่ฮ่องสอน,58010000,Mueang Mae Hong Son,ที่ว่าการอำเภอเมืองแม่ฮ่องสอน แม่ฮ่องสอน,19.304085498483655,97.97732518334385
ขุนยวม,ขุนยวม,แม่ฮ่องสอน,Mae Hong Son,ขุนยวม,58020000,Khun Yuam,ที่ว่าการอำเภอขุนยวม แม่ฮ่องสอน,18.83960313105864,97.95120880670662
ปาย,ปาย,แม่ฮ่องสอน,Mae Hong Son,ปาย,58030000,Pai,ที่ว่าการอำเภอปาย แม่ฮ่องสอน,19.358723923647297,98.43960116254854
แม่สะเรียง,แม่สะเรียง,แม่ฮ่องสอน,Mae Hong Son,แม่สะเรียง,58040000,Mae Sariang,ที่ว่าการอำเภอแม่สะเรียง แม่ฮ่องสอน,18.159121154162964,97.93295674341013
แม่ลาน้อย,แม่ลาน้อย,แม่ฮ่องสอน,Mae Hong Son,แม่ลาน้อย,58050000,Mae La Noi,ที่ว่าการอำเภอแม่ลาน้อย แม่ฮ่องสอน,18.38412847710431,97.93693627543935
สบเมย,สบเมย,แม่ฮ่องสอน,Mae Hong Son,สบเมย,58060000,Sop Moei,ที่ว่าการอำเภอสบเมย แม่ฮ่องสอน,17.96252431703154,97.9319738906527
ปางมะผ้า,ปางมะผ้า,แม่ฮ่องสอน,Mae Hong Son,ปางมะผ้า,58070000,Pang Mapha,ที่ว่าการอำเภอปางมะผ้า แม่ฮ่องสอน,19.52259560537127,98.2463451934709
เมืองนครสวรรค์,เมืองนครสวรรค์,นครสวรรค์,Nakhon Sawan,เมืองนครสวรรค์,60010000,Mueang Nakhon Sawan,ที่ว่าการอำเภอเมืองนครสวรรค์ นครสวรรค์,15.704878002574434,100.13757625724145
โกรกพระ,โกรกพระ,นครสวรรค์,Nakhon Sawan,โกรกพระ,60020000,Krok Phra,ที่ว่าการอำเภอโกรกพระ นครสวรรค์,15.556775896302835,100.07350674619768
ชุมแสง,ชุมแสง,นครสวรรค์,Nakhon Sawan,ชุมแสง,60030000,Chum Saeng,ที่ว่าการอำเภอชุมแสง นครสวรรค์,15.88093264031979,100.3025423710623
หนองบัว,หนองบัว,นครสวรรค์,Nakhon Sawan,หนองบัว,60040000,Nong Bua,ที่ว่าการอำเภอหนองบัว นครสวรรค์,15.864911419749719,100.58611369991777
บรรพตพิสัย,บรรพตพิสัย,นครสวรรค์,Nakhon Sawan,บรรพตพิสัย,60050000,Banphot Phisai,ที่ว่าการอำเภอบรรพตพิสัย นครสวรรค์,15.935989908684821,99.9822011298804
