CODE,Amper TH,Amper EN,Province TH,Province EN,Lat,Lon
48070000,นาแก,Na Kae,นครพนม,Nakhon Phanom,16.946530733342982,104.5008062082828
48080000,ศรีสงคราม,Si Songkhram,นครพนม,Nakhon Phanom,17.627133271243146,104.25034585897859
48090000,นาหว้า,Na Wa,นครพนม,Nakhon Phanom,17.489266353683053,104.10140805868639
48100000,โพนสวรรค์,Phon Sawan,นครพนม,Nakhon Phanom,17.45602123472888,104.46880368097156
48110000,นาทม,Na Thom,นครพนม,Nakhon Phanom,17.785315108301166,104.09060878693529
48120000,วังยาง,Wang Yang,นครพนม,Nakhon Phanom,17.06389930674837,104.45394551340593
49010000,เมืองมุกดาหาร,Mueang Mukdahan,มุกดาหาร,Mukdahan,16.538160701989515,104.7148482743259
49020000,นิคมคำสร้อย,Nikhom Kham Soi,มุกดาหาร,Mukdahan,16.37188196286953,104.55066408078014
49030000,ดอนตาล,Don Tan,มุกดาหาร,Mukdahan,16.316568851629654,104.92015990672547
49040000,ดงหลวง,Don Tan,มุกดาหาร,Mukdahan,16.81546272929609,104.5372612755469
49050000,คำชะอี,Khamcha-i,มุกดาหาร,Mukdahan,16.577188641432066,104.41940039689571
49060000,ว่านใหญ่,Wan Yai,มุกดาหาร,Mukdahan,16.727654032393467,104.73891673556658
49070000,หนองสูง,Nong Sung,มุกดาหาร,Mukdahan,16.486839007003226,104.34416108455704
50010000,เมืองเชียงใหม่,Mueang Chiang Mai,เชียงใหม่,Chiang Mai,18.836231071317634,98.97209817064035
50020000,จอมทอง,Chom Thong,เชียงใหม่,Chiang Mai,18.416829409224494,98.67599285703537
50030000,แม่แจ่ม,Mae Chaem,เชียงใหม่,Chiang Mai,18.498981117858314,98.36211457629919
50040000,เชียงดาว,Chiang Dao,เชียงใหม่,Chiang Mai,19.366154403743554,98.96396157406592
50050000,ดอยสะเก็ด,Doi Saket,เชียงใหม่,Chiang Mai,18.870856879484304,99.13637957986424
50060000,แม่แตง,Mae Taeng,เชียงใหม่,Chiang Mai,19.122009242931313,98.94345536391373
50070000,แม่ริม,Mae Rim,เชียงใหม่,Chiang Mai,18.91408686908599,98.94488836085308
50080000,สะเมิง,Samoeng,เชียงใหม่,Chiang Mai,18.848449679085356,98.7320689434859
50090000,ฝาง,Fang,เชียงใหม่,Chiang Mai,19.918852950445917,99.21336302150506
50100000,แม่อาย,Mae Ai,เชียงใหม่,Chiang Mai,20.031090240362236,99.28698414229575
50110000,พร้าว,Phrao,เชียงใหม่,Chiang Mai,19.36566883370072,99.20222477349878
50120000,สันป่าตอง,San Pa Tong,เชียงใหม่,Chiang Mai,18.628535259578282,98.89572036880732
50130000,สันกำแพง,San Kamphaeng,เชียงใหม่,Chiang Mai,18.738766455521713,99.15674537113317
50140000,สันทราย,San Sai,เชียงใหม่,Chiang Mai,18.84864061622723,99.04506003555053
50150000,หางดง,Hang Dong,เชียงใหม่,Chiang Mai,18.686729214832106,98.91896918042747
50160000,ฮอด,Hot,เชียงใหม่,Chiang Mai,18.68672788193913,98.9189872504858
50170000,ดอยเต่า,Doi Tao,เชียงใหม่,Chiang Mai,17.953534811966865,98.68489671721564
50180000,อมก๋อย,Omkoi,เชียงใหม่,Chiang Mai,17.800841937325014,98.35797247820933
50190000,สารภี,Saraphi,เชียงใหม่,Chiang Mai,18.713413605338868,99.03649192136429
50200000,เวียงแหง,Wiang Haeng,เชียงใหม่,Chiang Mai,19.561368738463724,98.63729652535777
50210000,ไชยปราการ,Chai Prakan,เชียงใหม่,Chiang Mai,19.732181241756003,99.14013056993265
50220000,แม่วาง,Mae Wang,เชียงใหม่,Chiang Mai,18.612474016135437,98.77494273556366
50230000,แม่ออน,Mae On,เชียงใหม่,Chiang Mai,18.77628902413593,99.24802801012042
50240000,ดอยหล่อ,Doi Lo,เชียงใหม่,Chiang Mai,18.474444467811438,98.78357020460594
50250000,กัลยาณิวัฒนา,Kanlayaniwatthana,เชียงใหม่,Chiang Mai,19.046440826719586,98.28568649224431
51010000,เมืองลำพูน,Mueang Lamphun,ลำพูน,Lamphun,18.578047075584994,99.01839267107401
51020000,แม่ทา,Mae Tha,ลำพูน,Lamphun,18.46173881026691,99.13432742533641
51030000,บ้านโฮ่ง,Ban Hong,ลำพูน,Lamphun,18.33122400638468,98.81882626965492
51040000,ลี้,Li,ลำพูน,Lamphun,17.80270468435376,98.95057387596447
51050000,ทุ่งหัวช้าง,Thung Hua Chang,ลำพูน,Lamphun,18.002917201760937,99.02770738458756
51060000,ป่าซาง,Pa Sang,ลำพูน,Lamphun,18.52547175932861,98.9400480422597
51070000,บ้านธิ,Ban Thi,ลำพูน,Lamphun,18.6321466999158,99.11659888627743
51080000,เวียงหนองล่อง,Wiang Nong Long,ลำพูน,Lamphun,18.39323259613366,98.71857440378243
52010000,เมืองลำปาง,Mueang Lampang,ลำปาง,Lampang,18.29185973088526,99.50464307539563
52020000,แม่เมาะ,Mae Mo,ลำปาง,Lampang,18.275521750113487,99.65058784864311
52030000,เกาะคา,Ko kha,ลำปาง,Lampang,18.19167566506604,99.39545806105701
52040000,เสริมงาม,Soem Ngam,ลำปาง,Lampang,18.06551768602668,99.24637551718874
52050000,งาว,Ngao,ลำปาง,Lampang,18.77796092110379,99.97088937109046
52060000,แจ้ห่ม,Chae Hom,ลำปาง,Lampang,18.712536030406277,99.55736068748114
52070000,วังเหนือ,Wang Nuea,ลำปาง,Lampang,19.14581153418077,99.61932244450472
52080000,เถิน,Thoen,ลำปาง,Lampang,17.640633185114307,99.2416192787459
52090000,แม่พริก,Mae Phrik,ลำปาง,Lampang,17.446289452387916,99.15958296407072
52100000,แม่ทะ,Mae Tha,ลำปาง,Lampang,18.134125720222162,99.51330192178033
52110000,สบปราบ,Sop Prap,ลำปาง,Lampang,17.880865619347855,99.33732955823183
52120000,ห้างฉัตร,Hang Chat,ลำปาง,Lampang,18.321569304268603,99.31760513920268
52130000,เมืองปาน,Mueang Pan,ลำปาง,Lampang,18.77012030144111,99.49808051584712
53010000,เมืองอุตรดิตถ์,Mueang Uttaradit,อุตรดิตถ์,Uttaradit,17.625797612738115,100.09684779870392
53020000,ตรอน,Tron,อุตรดิตถ์,Uttaradit,17.482260581950044,100.11275540172383
53030000,ท่าปลา,Tha Pla,อุตรดิตถ์,Uttaradit,17.792945818253447,100.37682256229803
53040000,น้ำปาด,Nam Pat,อุตรดิตถ์,Uttaradit,17.72821089191351,100.68454085592755
53050000,ฟากท่า,Fak Tha,อุตรดิตถ์,Uttaradit,17.99213475236057,100.87894981165721
53060000,บ้านโคก,Ban Khok,อุตรดิตถ์,Uttaradit,18.025512798854894,101.06787497109988
53070000,พิชัย,Phichai,อุตรดิตถ์,Uttaradit,17.287041899986303,100.08749642876735
53080000,ลับแล,Laplae,อุตรดิตถ์,Uttaradit,17.651357406847197,100.03903690962848
53090000,ทองแสนขัน,Thong Saen Khan,อุตรดิตถ์,Uttaradit,17.475135083143954,100.33340398456646
54010000,เมืองแพร่,Mueang Phrae,แพร่,Phrae,18.145433958204396,100.14136421413036
54020000,ร้องกวาง,Mueang Phrae,แพร่,Phrae,18.339747292162567,100.31737600464848
54030000,ลอง,Long,แพร่,Phrae,18.075644998939605,99.83235357598247
54040000,สูงเม่น,Sung Men,แพร่,Phrae,18.051985722266064,100.11161093462314
54050000,เด่นชัย,Den Chai,แพร่,Phrae,17.97857950880672,100.05834322739395
54060000,สอง,Song,แพร่,Phrae,18.470027732110587,100.18338953232005
54070000,วังชิ้น,Wang Chin,แพร่,Phrae,17.89474042713648,99.60390580929902
54080000,หนองม่วงไข่,Nong Muang Khai,แพร่,Phrae,18.26465048783612,100.18962646798758
55010000,เมืองน่าน,Mueang Nan,น่าน,Nan,18.79365572157103,100.72946528458644
55020000,แม่จริม,Mae Charim,น่าน,Nan,18.706155394749207,101.00623701339079
55030000,บ้านหลวง,Ban Luang,น่าน,Nan,18.851352840242512,100.43841179344126
55040000,นาน้อย,Na Noi,น่าน,Nan,18.32573695384334,100.71462036239079
55050000,ปัว,Pua,น่าน,Nan,19.17409686246692,100.91664580724805
55060000,ท่าวังผา,Tha Wang Pha,น่าน,Nan,19.12171443155322,100.81078864225798
55070000,เวียงสา,Wiang Sa,น่าน,Nan,18.598102847130576,100.74010068455179
55080000,ทุ่งช้าง,Thung Chang,น่าน,Nan,19.387154221650547,100.8758261710664
55090000,เชียงกลาง,Chiang Klang,น่าน,Nan,19.292721463148727,100.86148059991778
55100000,นาหมื่น,Na Muen,น่าน,Nan,18.189258444530868,100.65874365963677
55110000,สันติสุข,Santi Suk,น่าน,Nan,18.913226409200995,100.94056235199048
55120000,บ่อเกลือ,Bo Kluea,น่าน,Nan,19.148793675637293,101.15766734357996
55130000,สองแคว,Song Khwae,น่าน,Nan,19.35964029814963,100.70050524396416
55140000,ภูเพียง,Phu Phiang,น่าน,Nan,18.742657274348375,100.79918755669127
56010000,เมืองพะเยา,Mueang Phayao,พะเยา,Phayao,19.191813280135236,99.87854495081588
56020000,จุน,Mueang Phayao,พะเยา,Phayao,19.337014461158436,100.13481859747452
56030000,เชียงคำ,Mueang Phayao,พะเยา,Phayao,19.52416442820474,100.30154108108269
56040000,เชียงม่วน,Mueang Phayao,พะเยา,Phayao,18.886572700773016,100.30381278275759
56050000,ดอกคำใต้,Mueang Phayao,พะเยา,Phayao,19.1623506964588,99.99341333650837
56060000,ปง,Mueang Phayao,พะเยา,Phayao,19.14915793575853,100.27501917383458
56070000,แม่ใจ,Mueang Phayao,พะเยา,Phayao,19.3762921519297,99.78768639031982
56080000,ภูซาง,Mueang Phayao,พะเยา,Phayao,19.599018115296875,100.32418028338196
56090000,ภูกามยาว,Mueang Phayao,พะเยา,Phayao,19.599031243119985,100.32418366139827
57010000,เมืองเชียงราย,Mueang Chiang Rai,เชียงราย,Chiang Rai,19.928877915878015,99.86442720672781
57020000,เวียงชัย,Wiang Chai,เชียงราย,Chiang Rai,19.88335202818794,99.93288996540733
57030000,เชียงของ,Chiang Khong,เชียงราย,Chiang Rai,20.260989184177557,100.4060912842285
57040000,เทิง,Thoeng,เชียงราย,Chiang Rai,19.685431449083147,100.19367620671237
57050000,พาน,Phan,เชียงราย,Chiang Rai,19.55388342175084,99.74041952021147
57060000,ป่าแดด,Pa Daet,เชียงราย,Chiang Rai,19.50411610318775,99.99212081808497
57070000,แม่จัน,Mae Chan,เชียงราย,Chiang Rai,20.146308612150637,99.85253584216245
57080000,เชียงแสน,Chiang Saen,เชียงราย,Chiang Rai,20.274858730728187,100.08778524729105
57090000,แม่สาย,Mae Sai,เชียงราย,Chiang Rai,20.428128463201652,99.88318434198627
57100000,แม่สรวย,Mae Suai,เชียงราย,Chiang Rai,19.65649836268194,99.5423820760323
57110000,เวียงป่าเป้า,Wiang Pa Pao,เชียงราย,Chiang Rai,19.34763860653743,99.50770232679372
57120000,พญาเม็งราย,Phaya Mengrai,เชียงราย,Chiang Rai,19.849130946368557,100.15353724079425
57130000,เวียงแก่น,Wiang Kaen,เชียงราย,Chiang Rai,20.112263535876888,100.51350615149562
57140000,ขุนตาล,Khun Tan,เชียงราย,Chiang Rai,19.833640372292113,100.25870048792169
57150000,แม่ฟ้าหลวง,Mae Fa Luang,เชียงราย,Chiang Rai,20.266901132295565,99.80111893982065
57160000,แม่ลาว,Mae Lao,เชียงราย,Chiang Rai,19.790045626090436,99.69957960563622
57170000,เวียงเชียงรุ้ง,Wiang Chiang Rung,เชียงราย,Chiang Rai,20.012794066244027,100.05668916743959
57180000,ดอยหลวง,Doi Luang,เชียงราย,Chiang Rai,20.118402963408027,100.09920051397727
58010000,เมืองแม่ฮ่องสอน,Mueang Mae Hong Son,แม่ฮ่องสอน,Mae Hong Son,19.304085498483655,97.97732518334385
58020000,ขุนยวม,Khun Yuam,แม่ฮ่องสอน,Mae Hong Son,18.83960313105864,97.95120880670662
58030000,ปาย,Pai,แม่ฮ่องสอน,Mae Hong Son,19.358723923647297,98.43960116254854
58040000,แม่สะเรียง,Mae Sariang,แม่ฮ่องสอน,Mae Hong Son,18.159121154162964,97.93295674341013
58050000,แม่ลาน้อย,Mae La Noi,แม่ฮ่องสอน,Mae Hong Son,18.38412847710431,97.93693627543935
58060000,สบเมย,Sop Moei,แม่ฮ่องสอน,Mae Hong Son,17.96252431703154,97.9319738906527
58070000,ปางมะผ้า,Pang Mapha,แม่ฮ่องสอน,Mae Hong Son,19.52259560537127,98.2463451934709
60010000,เมืองนครสวรรค์,Mueang Nakhon Sawan,นครสวรรค์,Nakhon Sawan,15.704878002574434,100.13757625724145
60020000,โกรกพระ,Krok Phra,นครสวรรค์,Nakhon Sawan,15.556775896302835,100.07350674619768
60030000,ชุมแสง,Chum Saeng,นครสวรรค์,Nakhon Sawan,15.88093264031979,100.3025423710623
60040000,หนองบัว,Nong Bua,นครสวรรค์,Nakhon Sawan,15.864911419749719,100.58611369991777
60050000,บรรพตพิสัย,Banphot Phisai,นครสวรรค์,Nakhon Sawan,15.935989908684821,99.9822011298804
60060000,เก้าเลี้ยว,Kao Liao,นครสวรรค์,Nakhon Sawan,15.850371160436232,100.07861076424328
60070000,ตาคลี,Takhli,นครสวรรค์,Nakhon Sawan,15.263042026399784,100.34358701935163
60080000,ท่าตะโก,Tha Tako,นครสวรรค์,Nakhon Sawan,15.640612902633947,100.4828345134184
60090000,ไพศาลี,Phaisali,นครสวรรค์,Nakhon Sawan,15.597506909161144,100.65805688593686
60100000,พยุหะคีรี,Phayuha Hkiri,นครสวรรค์,Nakhon Sawan,15.48720933034607,100.13988469989955
60110000,ลาดยาว,Lat Yao,นครสวรรค์,Nakhon Sawan,15.75180534437498,99.78943206750023
60120000,ตากฟ้า,Tak Fa,นครสวรรค์,Nakhon Sawan,15.348270684693825,100.49612354960178
60130000,แม่วงก์,Mae Wong,นครสวรรค์,Nakhon Sawan,15.781069413176025,99.5190651624748
60140000,แม่เปิน,Mae Pern,นครสวรรค์,Nakhon Sawan,15.657631742526522,99.46917245754109
60150000,ชุมตาบง,Chum Ta Bong,นครสวรรค์,Nakhon Sawan,15.631666184643098,99.5527967722136
61010000,เมืองอุทัยธานี,Mueang Uthai Thani,อุทัยธานี,Uthai Thani,15.379401761595926,100.02474181337082
61020000,ทัพทัน,Thap Than,อุทัยธานี,Uthai Thani,15.459621388350962,99.88654872331935
61030000,สว่างอารมณ์,Sawang Arom,อุทัยธานี,Uthai Thani,15.583886967201114,99.86091817711193
61040000,หนองฉาง,Nong Chang,อุทัยธานี,Uthai Thani,15.391071095297658,99.8411386437052
61050000,หนองขาหย่าง,Nong Khayang,อุทัยธานี,Uthai Thani,15.363994243820855,99.92921189303905
61060000,บ้านไร่,Ban Rai,อุทัยธานี,Uthai Thani,15.083825176399555,99.52123881043853
61070000,ลานสัก,Lan Sak,อุทัยธานี,Uthai Thani,15.45297758291435,99.57605384772744
61080000,ห้วยคต,Huai Khot,อุทัยธานี,Uthai Thani,15.291442885794343,99.61663917704274
62010000,เมืองกำแพงเพชร,Mueang Kamphaeng Phet,กำแพงเพชร,Kamphaeng Phet,16.48523075200554,99.52500076523968
62020000,ไทรงาม,Sai Ngam,กำแพงเพชร,Kamphaeng Phet,16.472510066814085,99.8966488979254
62030000,คลองลาน,Khlong Lan,กำแพงเพชร,Kamphaeng Phet,16.20374705394309,99.32089897788117
62040000,ขาณุวรลักษบุรี,Khanu Woralaksaburi,กำแพงเพชร,Kamphaeng Phet,16.06186131900579,99.86015417501454
62050000,คลองขลุง,Khlong Khlung,กำแพงเพชร,Kamphaeng Phet,16.21648174147064,99.71933967721397
62060000,พรานกระต่าย,Phran Kratai,กำแพงเพชร,Kamphaeng Phet,16.664907571895444,99.58837658041672
62070000,ลานกระบือ,Lan Krabue,กำแพงเพชร,Kamphaeng Phet,16.600780727548756,99.849079115929
62080000,ทรายทองวัฒนา,Sai Thong Watthana,กำแพงเพชร,Kamphaeng Phet,16.312338316651278,99.8309265507412
62090000,ปางศิลาทอง,Pang Sila Thong,กำแพงเพชร,Kamphaeng Phet,16.09638001749571,99.49017304034966
62100000,บึงสามัคคี,Bueng Samakkhi,กำแพงเพชร,Kamphaeng Phet,16.18860980258306,99.97757186706309
62110000,โกสัมพีนคร,Kosamphi Nakhon,กำแพงเพชร,Kamphaeng Phet,16.633418729016476,99.3499055313749
63010000,เมืองตาก,Mueang Tak,ตาก,Tak,16.881436164528385,99.12366399357884
63020000,บ้านตาก,Ban Tak,ตาก,Tak,17.043440656909368,99.07903278233451
63030000,สามเงา,Sam Ngao,ตาก,Tak,17.224910985233706,99.05515902304545
63040000,แม่ระมาด,Mae Ramat,ตาก,Tak,16.982998043672637,98.51684787033922
63050000,ท่าสองยาง,Tha Song Yang,ตาก,Tak,17.226916377530127,98.22577568792933
63060000,แม่สอด,Mae Sot,ตาก,Tak,16.71302142563281,98.57470404047821
63070000,พบพระ,Phop Phra,ตาก,Tak,16.38483019889791,98.69024308992503
63080000,อุ้มผาง,Um Phang,ตาก,Tak,16.016322221590247,98.86271227062278
63090000,วังเจ้า,Wang Chao,ตาก,Tak,16.70420623704615,99.24297244920523
64010000,เมืองสุโขทัย,Mueang Sukhothai,สุโขทัย,Sukhothai,17.007915416806433,99.82332156870382
64020000,บ้านด่านลานหอย,Ban Dan Lan Hoi,สุโขทัย,Sukhothai,17.006170081307808,99.57471488844382
64030000,คีรีมาศ,Khiri Mat,สุโขทัย,Sukhothai,16.83334603570956,99.80174248000658
64040000,กงไกรลาศ,Kong Krailat,สุโขทัย,Sukhothai,16.95265813130106,99.97591013370848
64050000,ศรีสัชนาลัย,Si Satchanalai,สุโขทัย,Sukhothai,17.517370918913404,99.76028855643533
64060000,ศรีสำโรง,Si Samrong,สุโขทัย,Sukhothai,17.16463237649639,99.86172267994442
64070000,สวรรคโลก,Sawankhalok,สุโขทัย,Sukhothai,17.317323070629538,99.8312742249305
64080000,ศรีนคร,Si Nakhon,สุโขทัย,Sukhothai,17.348363057725624,99.99043095370493
64090000,ทุ่งเสลี่ยม,Thung Saliam,สุโขทัย,Sukhothai,17.320978385210235,99.56087042572517
65010000,เมืองพิษณุโลก,Mueang Phitsanulok,พิษณุโลก,Phitsanulok,16.824614351809714,100.25913868271874
65020000,นครไทย,Nakhon Thai,พิษณุโลก,Phitsanulok,17.101092720812694,100.83744341148976
65030000,ชาติตระการ,Chat Trakan,พิษณุโลก,Phitsanulok,17.27673299260133,100.59897038146956
65040000,บางระกำ,Bang Rakam,พิษณุโลก,Phitsanulok,16.758321020299167,100.11816151633006
65050000,บางกระทุ่ม,Bang Krathum,พิษณุโลก,Phitsanulok,16.58520707054659,100.30602737468772
65060000,พรหมพิราม,Phrom Phiram,พิษณุโลก,Phitsanulok,17.03340572908533,100.20204379989752
65070000,วัดโบสถ์,Wat Bot,พิษณุโลก,Phitsanulok,16.980127910651067,100.33416552067129
65080000,วังทอง,Wang Thong,พิษณุโลก,Phitsanulok,16.824435349170976,100.42883392981211
65090000,เนินมะปราง,Noen Maprang,พิษณุโลก,Phitsanulok,16.56844238336112,100.63554742875303
66010000,เมืองพิจิตร,Mueang Phichit,พิจิตร,Phichit,16.43874285901666,100.35031469957447
66020000,วังทรายพูน,Wang Sai Phun,พิจิตร,Phichit,16.388637364758306,100.53802262509072
66030000,โพธิ์ประทับช้าง,Pho Prathap Chang,พิจิตร,Phichit,16.311102702978978,100.27481677106879
66040000,ตะพานหิน,Taphan Hin,พิจิตร,Phichit,16.214218118427148,100.42217184493877
66050000,บางมูลนาก,Bang Mun Nak,พิจิตร,Phichit,16.027823046158794,100.37878866142535
66060000,โพทะเล,Pho Thale,พิจิตร,Phichit,16.075000239148494,100.3032712824341
66070000,สามง่าม,Sam Ngam,พิจิตร,Phichit,16.509068164973026,100.20460821966972
66080000,ทับคล้อ,Tap Khlo,พิจิตร,Phichit,16.160361519444415,100.59656397654838
66090000,สากเหล็ก,Sak Lek,พิจิตร,Phichit,16.509641908003804,100.46921721845177
66100000,บึงนาราง,Bueng Na Rang,พิจิตร,Phichit,16.172367957847918,100.12485286359582
66110000,ดงเจริญ,Dong Charoen,พิจิตร,Phichit,16.02916096962888,100.62708748276529
66120000,วชิรบารมี,Wachirabarami,พิจิตร,Phichit,16.52427285502723,100.14449915675334
67010000,เมืองเพชรบูรณ์,Mueang Phetchabun,เพชรบูรณ์,Phetchabun,16.442986424976475,101.14918615616064
67020000,ชนแดน,Chon Daen,เพชรบูรณ์,Phetchabun,16.18928965771259,100.85967150897707
67030000,หล่มสัก,Lom Sak,เพชรบูรณ์,Phetchabun,16.779597196305495,101.24233532889318
67040000,หล่มเก่า,Lom Kao,เพชรบูรณ์,Phetchabun,16.885714548053542,101.22939765236038
67050000,วิเชียรบุรี,Wichian Buri,เพชรบูรณ์,Phetchabun,15.65719065461655,101.1065748699457
67060000,ศรีเทพ,Si Thep,เพชรบูรณ์,Phetchabun,15.453773070454034,101.06696715755989
67070000,หนองไผ่,Nong Phai,เพชรบูรณ์,Phetchabun,15.99014796827965,101.06239723997905
67080000,บึงสามพัน,Bueng Sam Phan,เพชรบูรณ์,Phetchabun,15.796558265430976,101.00835220872483
67090000,น้ำหนาว,Nam Nao,เพชรบูรณ์,Phetchabun,16.767228463525356,101.66964358625128
67100000,วังโป่ง,Wang Pong,เพชรบูรณ์,Phetchabun,16.34129407097575,100.79352877275375
67110000,เขาค้อ,Khao kho,เพชรบูรณ์,Phetchabun,16.633713948394227,100.99816860381183
70010000,เมืองราชบุรี,Mueang Ratchaburi,ราชบุรี,Ratchaburi,13.528886542456357,99.81263174591012
70020000,จอมบึง,Chom Bueng,ราชบุรี,Ratchaburi,13.619573438978804,99.59172135338545
70030000,สวนผึ้ง,Suan Phueng,ราชบุรี,Ratchaburi,13.544095449877622,99.33982087555444
70040000,ดำเนินสะดวก,Damnoen Saduak,ราชบุรี,Ratchaburi,13.51770349443403,99.95449517788472
70050000,บ้านโป่ง,Ban Pong,ราชบุรี,Ratchaburi,13.814028362636568,99.87116905534454
70060000,บางแพ,Bang Phae,ราชบุรี,Ratchaburi,13.691259457587947,99.93044926732354
70070000,โพธาราม,Photharam,ราชบุรี,Ratchaburi,13.692433198288121,99.85348641622289
70080000,ปากท่อ,Pak Tho,ราชบุรี,Ratchaburi,13.367839262252865,99.8305554604128
70090000,วัดเพลง,Wat Phleng,ราชบุรี,Ratchaburi,13.453791719593506,99.88686914133345
70100000,บ้านคา,Ban Kha,ราชบุรี,Ratchaburi,13.43044491059529,99.40965598968013
71010000,เมืองกาญจนบุรี,Mueang Kanchanaburi,กาญจนบุรี,Kanchanaburi,14.003795734800713,99.55000973701178
71020000,ไทรโยค,Sai Yok,กาญจนบุรี,Kanchanaburi,14.11564124503416,99.14469703566327
71030000,บ่อพลอย,Bo Phloi,กาญจนบุรี,Kanchanaburi,14.324989914458358,99.51430720635362
71040000,ศรีสวัสดิ์,Si Sawat,กาญจนบุรี,Kanchanaburi,14.600381506252667,99.11449091421855
71050000,ท่ามะกา,Tha Maka,กาญจนบุรี,Kanchanaburi,13.920557686264456,99.76530037113845
71060000,ท่าม่วง,Tha Muang,กาญจนบุรี,Kanchanaburi,13.96666478251198,99.63850500672433
71070000,ทองผาภูมิ,Thong Pha Phum,กาญจนบุรี,Kanchanaburi,14.74586233676686,98.62519124904604
71080000,สังขละบุรี,Sangkhla Buri,กาญจนบุรี,Kanchanaburi,15.15555421320178,98.45339575352486
71090000,พนมทวน,Phanom Thuan,กาญจนบุรี,Kanchanaburi,14.130277498277337,99.69897496298135
71100000,เลาขวัญ,Lao Khwan,กาญจนบุรี,Kanchanaburi,14.596646077275613,99.77461389997363
71110000,ด่านมะขามเตี้ย,Dan Makham Tia,กาญจนบุรี,Kanchanaburi,13.853501976975771,99.41053332325063
71120000,หนองปรือ,Nong Prue,กาญจนบุรี,Kanchanaburi,14.612627379278791,99.45079308928413
71130000,ห้วยกระเจา,Huai Krachao,กาญจนบุรี,Kanchanaburi,14.327164764908714,99.6667077137334
72010000,เมืองสุพรรณบุรี,Mueang Saphan Buri,สุพรรณบุรี,Suphan Buri,14.474459454200524,100.11843846666692
72020000,เดิมบางนางบวช,Doem Bang Nang Buat,สุพรรณบุรี,Suphan Buri,14.853719877263051,100.0979679417952
72030000,ด่านช้าง,Dan Chang,สุพรรณบุรี,Suphan Buri,14.841606863811027,99.69732002574668
72040000,บางปลาม้า,Bang Pla Ma,สุพรรณบุรี,Suphan Buri,14.40229600012197,100.15427285521326
72050000,ศรีประจันต์,Si Prachan,สุพรรณบุรี,Suphan Buri,14.619849416163882,100.14445106098621
72060000,ดอนเจดีย์,Don Chedi,สุพรรณบุรี,Suphan Buri,14.635139116461005,100.0210795718853
72070000,สองพี่น้อง,Song Phi Nong,สุพรรณบุรี,Suphan Buri,14.22369629017095,100.02106522093484
72080000,สามชุก,Sam Chuk,สุพรรณบุรี,Suphan Buri,14.755274909358254,100.09476456481102
72090000,อู่ทอง,U Thong,สุพรรณบุรี,Suphan Buri,14.375634216449578,99.89238663948238
72100000,หนองหญ้าไซ,Nong Ya Sai,สุพรรณบุรี,Suphan Buri,14.774928203797137,99.9108430663149
73010000,เมืองนครปฐม,mueang Nakhon Pathom,นครปฐม,Nakhon Pathom,13.819727627382651,100.06588514221272
73020000,กำแพงแสน,Kamphaeng Saen,นครปฐม,Nakhon Pathom,13.983890554329648,99.99387198464478
73030000,นครชัยศรี,Nakhon Chai Si,นครปฐม,Nakhon Pathom,13.80109168210314,100.18764080393815
73040000,ดอนตูม,Don Tum,นครปฐม,Nakhon Pathom,13.960498966963947,100.08122306256008
73050000,บางเลน,Bang Len,นครปฐม,Nakhon Pathom,14.02154983765322,100.1654586176418
73060000,สามพราน,Sam Phran,นครปฐม,Nakhon Pathom,13.724188966809752,100.21666095289999
73070000,พุทธมณฑล,Phutthamonthon,นครปฐม,Nakhon Pathom,13.802071478437664,100.32148652876627
74010000,เมืองสมุทรสาคร,Mueang Samut Sakhon,สมุทรสาคร,Samut Sakhon,13.548360285937592,100.27347094301932
74020000,กระทุ่มแบน,Krathum Baen,สมุทรสาคร,Samut Sakhon,13.655867116019023,100.26771352525253
74030000,บ้านแพ้ว,Ban Phaeo,สมุทรสาคร,Samut Sakhon,13.590512472809767,100.10768004626956
75010000,เมืองสมุทรสงคราม,Mueang Samut Songkhram,สมุทรสงคราม,Samut Songkhram,13.413848306896243,100.00334956480233
75020000,บางคนที,Bang Khonthi,สมุทรสงคราม,Samut Songkhram,13.468826516020027,99.94035164182827
75030000,อัมพวา,Amphawa,สมุทรสงคราม,Samut Songkhram,13.424432033399448,99.95734734025164
76010000,เมืองเพชรบุรี,Mueang Phetchaburi,เพชรบุรี,Phetchaburi,13.111760714851735,99.94411914392528
76020000,เขาย้อย,Khao Yoi,เพชรบุรี,Phetchaburi,13.24028727815931,99.82399575757643
76030000,หนองหญ้าปล้อง,Nong Ya Plong,เพชรบุรี,Phetchaburi,13.162971080715227,99.69715965559988
76040000,ชะอำ,Cha-am,เพชรบุรี,Phetchaburi,12.799645764734326,99.96712508326834
76050000,ท่ายาง,Tha Yang,เพชรบุรี,Phetchaburi,12.973465841217218,99.88782956761784
76060000,บ้านลาด,Ban Lat,เพชรบุรี,Phetchaburi,13.049419809843338,99.91889037159483
76070000,บ้านแหลม,Ban Laem,เพชรบุรี,Phetchaburi,13.200520938727484,99.98022333813158
76080000,แก่งกระจาน,Kaeng Krachan,เพชรบุรี,Phetchaburi,12.907557150413224,99.64822294257357
77010000,เมืองประจวบคีรีขันธ์,Mueang Prachuap Khiri Khan,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.80864959896158,99.79660431782004
77020000,กุยบุรี,Kui Buri,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.082885433065185,99.85457249852296
