,site1,site2,value
3143,"('พร้าว', 'เชียงใหม่')","('แม่แตง', 'เชียงใหม่')",1
3144,"('สันป่าตอง', 'เชียงใหม่')","('สันป่าตอง', 'เชียงใหม่')",1
3145,"('สันป่าตอง', 'เชียงใหม่')","('หางดง', 'เชียงใหม่')",1
3146,"('สันป่าตอง', 'เชียงใหม่')","('สารภี', 'เชียงใหม่')",1
3147,"('สันป่าตอง', 'เชียงใหม่')","('แม่วาง', 'เชียงใหม่')",1
3148,"('สันป่าตอง', 'เชียงใหม่')","('ดอยหล่อ', 'เชียงใหม่')",1
3149,"('สันป่าตอง', 'เชียงใหม่')","('เมืองลำพูน', 'ลำพูน')",1
3150,"('สันป่าตอง', 'เชียงใหม่')","('แม่ทา', 'ลำพูน')",1
3151,"('สันป่าตอง', 'เชียงใหม่')","('ป่าซาง', 'ลำพูน')",1
3152,"('สันป่าตอง', 'เชียงใหม่')","('เมืองเชียงใหม่', 'เชียงใหม่')",1
3153,"('สันป่าตอง', 'เชียงใหม่')","('สะเมิง', 'เชียงใหม่')",1
3154,"('พาน', 'เชียงราย')","('เมืองพะเยา', 'พะเยา')",1
3155,"('พาน', 'เชียงราย')","('ดอกคำใต้', 'พะเยา')",1
3156,"('พาน', 'เชียงราย')","('แม่ใจ', 'พะเยา')",1
3157,"('พาน', 'เชียงราย')","('ภูกามยาว', 'พะเยา')",1
3158,"('พาน', 'เชียงราย')","('เมืองเชียงราย', 'เชียงราย')",1
3159,"('พาน', 'เชียงราย')","('เวียงชัย', 'เชียงราย')",1
3160,"('พาน', 'เชียงราย')","('เทิง', 'เชียงราย')",1
3161,"('พาน', 'เชียงราย')","('พาน', 'เชียงราย')",1
3162,"('พาน', 'เชียงราย')","('ป่าแดด', 'เชียงราย')",1
3163,"('พาน', 'เชียงราย')","('แม่สรวย', 'เชียงราย')",1
3164,"('พาน', 'เชียงราย')","('เวียงป่าเป้า', 'เชียงราย')",1
3165,"('พาน', 'เชียงราย')","('วังเหนือ', 'ลำปาง')",1
3166,"('พาน', 'เชียงราย')","('แม่ลาว', 'เชียงราย')",1
3167,"('สันกำแพง', 'เชียงใหม่')","('สันกำแพง', 'เชียงใหม่')",1
3168,"('สันกำแพง', 'เชียงใหม่')","('สันทราย', 'เชียงใหม่')",1
3169,"('สันกำแพง', 'เชียงใหม่')","('สารภี', 'เชียงใหม่')",1
3170,"('สันกำแพง', 'เชียงใหม่')","('แม่ออน', 'เชียงใหม่')",1
3171,"('สันกำแพง', 'เชียงใหม่')","('เมืองลำพูน', 'ลำพูน')",1
3172,"('สันกำแพง', 'เชียงใหม่')","('บ้านธิ', 'ลำพูน')",1
3173,"('สันกำแพง', 'เชียงใหม่')","('เมืองเชียงใหม่', 'เชียงใหม่')",1
3174,"('สันกำแพง', 'เชียงใหม่')","('ดอยสะเก็ด', 'เชียงใหม่')",1
3175,"('สันทราย', 'เชียงใหม่')","('พร้าว', 'เชียงใหม่')",1
3176,"('สันทราย', 'เชียงใหม่')","('สันกำแพง', 'เชียงใหม่')",1
3177,"('สันทราย', 'เชียงใหม่')","('สันทราย', 'เชียงใหม่')",1
3178,"('สันทราย', 'เชียงใหม่')","('หางดง', 'เชียงใหม่')",1
3179,"('สันทราย', 'เชียงใหม่')","('เมืองเชียงใหม่', 'เชียงใหม่')",1
3180,"('สันทราย', 'เชียงใหม่')","('ดอยสะเก็ด', 'เชียงใหม่')",1
3181,"('สันทราย', 'เชียงใหม่')","('แม่แตง', 'เชียงใหม่')",1
3182,"('สันทราย', 'เชียงใหม่')","('แม่ริม', 'เชียงใหม่')",1
3183,"('หางดง', 'เชียงใหม่')","('สันป่าตอง', 'เชียงใหม่')",1
3184,"('หางดง', 'เชียงใหม่')","('สันทราย', 'เชียงใหม่')",1
3185,"('หางดง', 'เชียงใหม่')","('หางดง', 'เชียงใหม่')",1
3186,"('หางดง', 'เชียงใหม่')","('สารภี', 'เชียงใหม่')",1
3187,"('หางดง', 'เชียงใหม่')","('แม่วาง', 'เชียงใหม่')",1
3188,"('หางดง', 'เชียงใหม่')","('ดอยหล่อ', 'เชียงใหม่')",1
3189,"('หางดง', 'เชียงใหม่')","('เมืองลำพูน', 'ลำพูน')",1
3190,"('หางดง', 'เชียงใหม่')","('แม่ทา', 'ลำพูน')",1
3191,"('หางดง', 'เชียงใหม่')","('เมืองเชียงใหม่', 'เชียงใหม่')",1
3192,"('หางดง', 'เชียงใหม่')","('จอมทอง', 'เชียงใหม่')",1
3193,"('หางดง', 'เชียงใหม่')","('แม่ริม', 'เชียงใหม่')",1
3194,"('หางดง', 'เชียงใหม่')","('สะเมิง', 'เชียงใหม่')",1
3195,"('ฮอด', 'เชียงใหม่')","('ฮอด', 'เชียงใหม่')",1
3196,"('ฮอด', 'เชียงใหม่')","('ดอยเต่า', 'เชียงใหม่')",1
3197,"('ฮอด', 'เชียงใหม่')","('อมก๋อย', 'เชียงใหม่')",1
3198,"('ฮอด', 'เชียงใหม่')","('บ้านโฮ่ง', 'ลำพูน')",1
3199,"('ฮอด', 'เชียงใหม่')","('ลี้', 'ลำพูน')",1
3200,"('ฮอด', 'เชียงใหม่')","('ป่าซาง', 'ลำพูน')",1
3201,"('ฮอด', 'เชียงใหม่')","('แม่สะเรียง', 'แม่ฮ่องสอน')",1
3202,"('ฮอด', 'เชียงใหม่')","('แม่ลาน้อย', 'แม่ฮ่องสอน')",1
3203,"('ฮอด', 'เชียงใหม่')","('สบเมย', 'แม่ฮ่องสอน')",1
3204,"('ฮอด', 'เชียงใหม่')","('จอมทอง', 'เชียงใหม่')",1
3205,"('ฮอด', 'เชียงใหม่')","('แม่แจ่ม', 'เชียงใหม่')",1
3206,"('ดอยเต่า', 'เชียงใหม่')","('ฮอด', 'เชียงใหม่')",1
3207,"('ดอยเต่า', 'เชียงใหม่')","('ดอยเต่า', 'เชียงใหม่')",1
3208,"('ดอยเต่า', 'เชียงใหม่')","('อมก๋อย', 'เชียงใหม่')",1
3209,"('ดอยเต่า', 'เชียงใหม่')","('ลี้', 'ลำพูน')",1
3210,"('ดอยเต่า', 'เชียงใหม่')","('สามเงา', 'ตาก')",1
3211,"('ดอยเต่า', 'เชียงใหม่')","('ท่าสองยาง', 'ตาก')",1
3212,"('อมก๋อย', 'เชียงใหม่')","('ฮอด', 'เชียงใหม่')",1
3213,"('อมก๋อย', 'เชียงใหม่')","('ดอยเต่า', 'เชียงใหม่')",1
3214,"('อมก๋อย', 'เชียงใหม่')","('อมก๋อย', 'เชียงใหม่')",1
3215,"('อมก๋อย', 'เชียงใหม่')","('แม่สะเรียง', 'แม่ฮ่องสอน')",1
3216,"('อมก๋อย', 'เชียงใหม่')","('สบเมย', 'แม่ฮ่องสอน')",1
3217,"('อมก๋อย', 'เชียงใหม่')","('สามเงา', 'ตาก')",1
3218,"('อมก๋อย', 'เชียงใหม่')","('แม่ระมาด', 'ตาก')",1
3219,"('อมก๋อย', 'เชียงใหม่')","('ท่าสองยาง', 'ตาก')",1
3220,"('สารภี', 'เชียงใหม่')","('สันป่าตอง', 'เชียงใหม่')",1
3221,"('สารภี', 'เชียงใหม่')","('สันกำแพง', 'เชียงใหม่')",1
3222,"('สารภี', 'เชียงใหม่')","('หางดง', 'เชียงใหม่')",1
3223,"('สารภี', 'เชียงใหม่')","('สารภี', 'เชียงใหม่')",1
3224,"('สารภี', 'เชียงใหม่')","('เมืองลำพูน', 'ลำพูน')",1
3225,"('สารภี', 'เชียงใหม่')","('บ้านธิ', 'ลำพูน')",1
3226,"('สารภี', 'เชียงใหม่')","('เมืองเชียงใหม่', 'เชียงใหม่')",1
3227,"('สารภี', 'เชียงใหม่')","('ดอยสะเก็ด', 'เชียงใหม่')",1
3228,"('เวียงแหง', 'เชียงใหม่')","('เวียงแหง', 'เชียงใหม่')",1
3229,"('เวียงแหง', 'เชียงใหม่')","('เชียงดาว', 'เชียงใหม่')",1
3230,"('เวียงแหง', 'เชียงใหม่')","('ปาย', 'แม่ฮ่องสอน')",1
3231,"('ไชยปราการ', 'เชียงใหม่')","('แม่อาย', 'เชียงใหม่')",1
3232,"('ไชยปราการ', 'เชียงใหม่')","('พร้าว', 'เชียงใหม่')",1
3233,"('ไชยปราการ', 'เชียงใหม่')","('ไชยปราการ', 'เชียงใหม่')",1
3234,"('ไชยปราการ', 'เชียงใหม่')","('แม่สรวย', 'เชียงราย')",1
3235,"('ไชยปราการ', 'เชียงใหม่')","('เชียงดาว', 'เชียงใหม่')",1
3236,"('ไชยปราการ', 'เชียงใหม่')","('ฝาง', 'เชียงใหม่')",1
3237,"('แม่วาง', 'เชียงใหม่')","('สันป่าตอง', 'เชียงใหม่')",1
3238,"('แม่วาง', 'เชียงใหม่')","('หางดง', 'เชียงใหม่')",1
3239,"('แม่วาง', 'เชียงใหม่')","('แม่วาง', 'เชียงใหม่')",1
3240,"('แม่วาง', 'เชียงใหม่')","('ดอยหล่อ', 'เชียงใหม่')",1
3241,"('แม่วาง', 'เชียงใหม่')","('ป่าซาง', 'ลำพูน')",1
3242,"('แม่วาง', 'เชียงใหม่')","('เมืองเชียงใหม่', 'เชียงใหม่')",1
3243,"('แม่วาง', 'เชียงใหม่')","('จอมทอง', 'เชียงใหม่')",1
3244,"('แม่วาง', 'เชียงใหม่')","('แม่แจ่ม', 'เชียงใหม่')",1
3245,"('แม่วาง', 'เชียงใหม่')","('สะเมิง', 'เชียงใหม่')",1
3246,"('แม่ออน', 'เชียงใหม่')","('สันกำแพง', 'เชียงใหม่')",1
3247,"('แม่ออน', 'เชียงใหม่')","('แม่ออน', 'เชียงใหม่')",1
3248,"('แม่ออน', 'เชียงใหม่')","('เมืองลำพูน', 'ลำพูน')",1
3249,"('แม่ออน', 'เชียงใหม่')","('แม่ทา', 'ลำพูน')",1
3250,"('แม่ออน', 'เชียงใหม่')","('บ้านธิ', 'ลำพูน')",1
3251,"('แม่ออน', 'เชียงใหม่')","('เมืองปาน', 'ลำปาง')",1
3252,"('แม่ออน', 'เชียงใหม่')","('ดอยสะเก็ด', 'เชียงใหม่')",1
3253,"('แม่ออน', 'เชียงใหม่')","('เมืองลำปาง', 'ลำปาง')",1
3254,"('ดอยหล่อ', 'เชียงใหม่')","('สันป่าตอง', 'เชียงใหม่')",1
3255,"('ดอยหล่อ', 'เชียงใหม่')","('หางดง', 'เชียงใหม่')",1
3256,"('ดอยหล่อ', 'เชียงใหม่')","('แม่วาง', 'เชียงใหม่')",1
3257,"('ดอยหล่อ', 'เชียงใหม่')","('ดอยหล่อ', 'เชียงใหม่')",1
3258,"('ดอยหล่อ', 'เชียงใหม่')","('ป่าซาง', 'ลำพูน')",1
3259,"('ดอยหล่อ', 'เชียงใหม่')","('จอมทอง', 'เชียงใหม่')",1
3260,"('ดอยหล่อ', 'เชียงใหม่')","('เวียงหนองล่อง', 'ลำพูน')",1
3261,"('กัลยาณิวัฒนา', 'เชียงใหม่')","('กัลยาณิวัฒนา', 'เชียงใหม่')",1
3262,"('กัลยาณิวัฒนา', 'เชียงใหม่')","('แม่แจ่ม', 'เชียงใหม่')",1
3263,"('กัลยาณิวัฒนา', 'เชียงใหม่')","('สะเมิง', 'เชียงใหม่')",1
3264,"('กัลยาณิวัฒนา', 'เชียงใหม่')","('เมืองแม่ฮ่องสอน', 'แม่ฮ่องสอน')",1
3265,"('กัลยาณิวัฒนา', 'เชียงใหม่')","('ขุนยวม', 'แม่ฮ่องสอน')",1
3266,"('กัลยาณิวัฒนา', 'เชียงใหม่')","('ปาย', 'แม่ฮ่องสอน')",1
3267,"('เมืองลำพูน', 'ลำพูน')","('สันป่าตอง', 'เชียงใหม่')",1
3268,"('เมืองลำพูน', 'ลำพูน')","('สันกำแพง', 'เชียงใหม่')",1
3269,"('เมืองลำพูน', 'ลำพูน')","('หางดง', 'เชียงใหม่')",1
3270,"('เมืองลำพูน', 'ลำพูน')","('สารภี', 'เชียงใหม่')",1
3271,"('เมืองลำพูน', 'ลำพูน')","('แม่ออน', 'เชียงใหม่')",1
3272,"('เมืองลำพูน', 'ลำพูน')","('เมืองลำพูน', 'ลำพูน')",1
3273,"('เมืองลำพูน', 'ลำพูน')","('แม่ทา', 'ลำพูน')",1
3274,"('เมืองลำพูน', 'ลำพูน')","('ป่าซาง', 'ลำพูน')",1
3275,"('เมืองลำพูน', 'ลำพูน')","('บ้านธิ', 'ลำพูน')",1
3276,"('เมืองลำพูน', 'ลำพูน')","('ห้างฉัตร', 'ลำปาง')",1
3277,"('แม่ทา', 'ลำพูน')","('สันป่าตอง', 'เชียงใหม่')",1
3278,"('แม่ทา', 'ลำพูน')","('หางดง', 'เชียงใหม่')",1
3279,"('แม่ทา', 'ลำพูน')","('แม่ออน', 'เชียงใหม่')",1
3280,"('แม่ทา', 'ลำพูน')","('เมืองลำพูน', 'ลำพูน')",1
3281,"('แม่ทา', 'ลำพูน')","('แม่ทา', 'ลำพูน')",1
3282,"('แม่ทา', 'ลำพูน')","('บ้านโฮ่ง', 'ลำพูน')",1
3283,"('แม่ทา', 'ลำพูน')","('ลี้', 'ลำพูน')",1
3284,"('แม่ทา', 'ลำพูน')","('ทุ่งหัวช้าง', 'ลำพูน')",1
3285,"('แม่ทา', 'ลำพูน')","('ป่าซาง', 'ลำพูน')",1
3286,"('แม่ทา', 'ลำพูน')","('บ้านธิ', 'ลำพูน')",1
3287,"('แม่ทา', 'ลำพูน')","('ห้างฉัตร', 'ลำปาง')",1
3288,"('แม่ทา', 'ลำพูน')","('เมืองปาน', 'ลำปาง')",1
3289,"('แม่ทา', 'ลำพูน')","('เมืองลำปาง', 'ลำปาง')",1
3290,"('แม่ทา', 'ลำพูน')","('เกาะคา', 'ลำปาง')",1
3291,"('แม่ทา', 'ลำพูน')","('เสริมงาม', 'ลำปาง')",1
3292,"('บ้านโฮ่ง', 'ลำพูน')","('ฮอด', 'เชียงใหม่')",1
3293,"('บ้านโฮ่ง', 'ลำพูน')","('แม่ทา', 'ลำพูน')",1
3294,"('บ้านโฮ่ง', 'ลำพูน')","('บ้านโฮ่ง', 'ลำพูน')",1
3295,"('บ้านโฮ่ง', 'ลำพูน')","('ลี้', 'ลำพูน')",1
3296,"('บ้านโฮ่ง', 'ลำพูน')","('ทุ่งหัวช้าง', 'ลำพูน')",1
3297,"('บ้านโฮ่ง', 'ลำพูน')","('ป่าซาง', 'ลำพูน')",1
3298,"('บ้านโฮ่ง', 'ลำพูน')","('จอมทอง', 'เชียงใหม่')",1
3299,"('บ้านโฮ่ง', 'ลำพูน')","('เวียงหนองล่อง', 'ลำพูน')",1
3300,"('ลี้', 'ลำพูน')","('ฮอด', 'เชียงใหม่')",1
3301,"('ลี้', 'ลำพูน')","('ดอยเต่า', 'เชียงใหม่')",1
3302,"('ลี้', 'ลำพูน')","('แม่ทา', 'ลำพูน')",1
3303,"('ลี้', 'ลำพูน')","('บ้านโฮ่ง', 'ลำพูน')",1
3304,"('ลี้', 'ลำพูน')","('ลี้', 'ลำพูน')",1
3305,"('ลี้', 'ลำพูน')","('ทุ่งหัวช้าง', 'ลำพูน')",1
3306,"('ลี้', 'ลำพูน')","('แม่พริก', 'ลำปาง')",1
3307,"('ลี้', 'ลำพูน')","('จอมทอง', 'เชียงใหม่')",1
3308,"('ลี้', 'ลำพูน')","('เสริมงาม', 'ลำปาง')",1
3309,"('ลี้', 'ลำพูน')","('เถิน', 'ลำปาง')",1
3310,"('ลี้', 'ลำพูน')","('บ้านตาก', 'ตาก')",1
3311,"('ลี้', 'ลำพูน')","('สามเงา', 'ตาก')",1
3312,"('ทุ่งหัวช้าง', 'ลำพูน')","('แม่ทา', 'ลำพูน')",1
3313,"('ทุ่งหัวช้าง', 'ลำพูน')","('บ้านโฮ่ง', 'ลำพูน')",1
3314,"('ทุ่งหัวช้าง', 'ลำพูน')","('ลี้', 'ลำพูน')",1
3315,"('ทุ่งหัวช้าง', 'ลำพูน')","('ทุ่งหัวช้าง', 'ลำพูน')",1
3316,"('ทุ่งหัวช้าง', 'ลำพูน')","('สบปราบ', 'ลำปาง')",1
3317,"('ทุ่งหัวช้าง', 'ลำพูน')","('ห้างฉัตร', 'ลำปาง')",1
3318,"('ทุ่งหัวช้าง', 'ลำพูน')","('เสริมงาม', 'ลำปาง')",1
3319,"('ทุ่งหัวช้าง', 'ลำพูน')","('เถิน', 'ลำปาง')",1
3320,"('ทุ่งหัวช้าง', 'ลำพูน')","('สามเงา', 'ตาก')",1
3321,"('ป่าซาง', 'ลำพูน')","('สันป่าตอง', 'เชียงใหม่')",1
3322,"('ป่าซาง', 'ลำพูน')","('ฮอด', 'เชียงใหม่')",1
3323,"('ป่าซาง', 'ลำพูน')","('แม่วาง', 'เชียงใหม่')",1
3324,"('ป่าซาง', 'ลำพูน')","('ดอยหล่อ', 'เชียงใหม่')",1
3325,"('ป่าซาง', 'ลำพูน')","('เมืองลำพูน', 'ลำพูน')",1
3326,"('ป่าซาง', 'ลำพูน')","('แม่ทา', 'ลำพูน')",1
3327,"('ป่าซาง', 'ลำพูน')","('บ้านโฮ่ง', 'ลำพูน')",1
3328,"('ป่าซาง', 'ลำพูน')","('ป่าซาง', 'ลำพูน')",1
3329,"('ป่าซาง', 'ลำพูน')","('จอมทอง', 'เชียงใหม่')",1
3330,"('ป่าซาง', 'ลำพูน')","('เวียงหนองล่อง', 'ลำพูน')",1
3331,"('บ้านธิ', 'ลำพูน')","('สันกำแพง', 'เชียงใหม่')",1
3332,"('บ้านธิ', 'ลำพูน')","('สารภี', 'เชียงใหม่')",1
3333,"('บ้านธิ', 'ลำพูน')","('แม่ออน', 'เชียงใหม่')",1
3334,"('บ้านธิ', 'ลำพูน')","('เมืองลำพูน', 'ลำพูน')",1
3335,"('บ้านธิ', 'ลำพูน')","('แม่ทา', 'ลำพูน')",1
3336,"('บ้านธิ', 'ลำพูน')","('บ้านธิ', 'ลำพูน')",1
3337,"('บ้านธิ', 'ลำพูน')","('เมืองเชียงใหม่', 'เชียงใหม่')",1
3338,"('ป่าแดด', 'เชียงราย')","('เมืองพะเยา', 'พะเยา')",1
3339,"('ป่าแดด', 'เชียงราย')","('จุน', 'พะเยา')",1
3340,"('ป่าแดด', 'เชียงราย')","('ดอกคำใต้', 'พะเยา')",1
3341,"('ป่าแดด', 'เชียงราย')","('แม่ใจ', 'พะเยา')",1
3342,"('ป่าแดด', 'เชียงราย')","('ภูกามยาว', 'พะเยา')",1
3343,"('ป่าแดด', 'เชียงราย')","('เมืองเชียงราย', 'เชียงราย')",1
3344,"('ป่าแดด', 'เชียงราย')","('เทิง', 'เชียงราย')",1
3345,"('ป่าแดด', 'เชียงราย')","('พาน', 'เชียงราย')",1
3346,"('ป่าแดด', 'เชียงราย')","('ป่าแดด', 'เชียงราย')",1
3347,"('แม่จัน', 'เชียงราย')","('เมืองเชียงราย', 'เชียงราย')",1
3348,"('แม่จัน', 'เชียงราย')","('แม่อาย', 'เชียงใหม่')",1
3349,"('แม่จัน', 'เชียงราย')","('แม่จัน', 'เชียงราย')",1
3350,"('แม่จัน', 'เชียงราย')","('เชียงแสน', 'เชียงราย')",1
3351,"('แม่จัน', 'เชียงราย')","('แม่สาย', 'เชียงราย')",1
3352,"('แม่จัน', 'เชียงราย')","('พญาเม็งราย', 'เชียงราย')",1
3353,"('แม่จัน', 'เชียงราย')","('แม่ฟ้าหลวง', 'เชียงราย')",1
3354,"('แม่จัน', 'เชียงราย')","('ดอยหลวง', 'เชียงราย')",1
3355,"('แม่จัน', 'เชียงราย')","('เวียงเชียงรุ้ง', 'เชียงราย')",1
3356,"('เชียงแสน', 'เชียงราย')","('เชียงของ', 'เชียงราย')",1
3357,"('เชียงแสน', 'เชียงราย')","('แม่จัน', 'เชียงราย')",1
3358,"('เชียงแสน', 'เชียงราย')","('เชียงแสน', 'เชียงราย')",1
3359,"('เชียงแสน', 'เชียงราย')","('แม่สาย', 'เชียงราย')",1
3360,"('เชียงแสน', 'เชียงราย')","('ดอยหลวง', 'เชียงราย')",1
3361,"('แม่สาย', 'เชียงราย')","('แม่จัน', 'เชียงราย')",1
3362,"('แม่สาย', 'เชียงราย')","('เชียงแสน', 'เชียงราย')",1
3363,"('แม่สาย', 'เชียงราย')","('แม่สาย', 'เชียงราย')",1
3364,"('แม่สาย', 'เชียงราย')","('แม่ฟ้าหลวง', 'เชียงราย')",1
3365,"('แม่สรวย', 'เชียงราย')","('เมืองเชียงราย', 'เชียงราย')",1
3366,"('แม่สรวย', 'เชียงราย')","('แม่อาย', 'เชียงใหม่')",1
3367,"('แม่สรวย', 'เชียงราย')","('พร้าว', 'เชียงใหม่')",1
3368,"('แม่สรวย', 'เชียงราย')","('พาน', 'เชียงราย')",1
3369,"('แม่สรวย', 'เชียงราย')","('ไชยปราการ', 'เชียงใหม่')",1
3370,"('แม่สรวย', 'เชียงราย')","('แม่สรวย', 'เชียงราย')",1
3371,"('แม่สรวย', 'เชียงราย')","('เวียงป่าเป้า', 'เชียงราย')",1
3372,"('แม่สรวย', 'เชียงราย')","('ฝาง', 'เชียงใหม่')",1
3373,"('แม่สรวย', 'เชียงราย')","('แม่ลาว', 'เชียงราย')",1
3374,"('เวียงป่าเป้า', 'เชียงราย')","('พร้าว', 'เชียงใหม่')",1
3375,"('เวียงป่าเป้า', 'เชียงราย')","('พาน', 'เชียงราย')",1
3376,"('เวียงป่าเป้า', 'เชียงราย')","('แม่สรวย', 'เชียงราย')",1
3377,"('เวียงป่าเป้า', 'เชียงราย')","('เวียงป่าเป้า', 'เชียงราย')",1
3378,"('เวียงป่าเป้า', 'เชียงราย')","('เมืองปาน', 'ลำปาง')",1
3379,"('เวียงป่าเป้า', 'เชียงราย')","('ดอยสะเก็ด', 'เชียงใหม่')",1
3380,"('เวียงป่าเป้า', 'เชียงราย')","('แจ้ห่ม', 'ลำปาง')",1
3381,"('เวียงป่าเป้า', 'เชียงราย')","('วังเหนือ', 'ลำปาง')",1
3382,"('พญาเม็งราย', 'เชียงราย')","('ภูซาง', 'พะเยา')",1
3383,"('พญาเม็งราย', 'เชียงราย')","('เมืองเชียงราย', 'เชียงราย')",1
3384,"('พญาเม็งราย', 'เชียงราย')","('เวียงชัย', 'เชียงราย')",1
3385,"('พญาเม็งราย', 'เชียงราย')","('เชียงของ', 'เชียงราย')",1
3386,"('พญาเม็งราย', 'เชียงราย')","('เทิง', 'เชียงราย')",1
3387,"('พญาเม็งราย', 'เชียงราย')","('แม่จัน', 'เชียงราย')",1
3388,"('พญาเม็งราย', 'เชียงราย')","('พญาเม็งราย', 'เชียงราย')",1
3389,"('พญาเม็งราย', 'เชียงราย')","('ขุนตาล', 'เชียงราย')",1
3390,"('พญาเม็งราย', 'เชียงราย')","('ดอยหลวง', 'เชียงราย')",1
3391,"('พญาเม็งราย', 'เชียงราย')","('เวียงเชียงรุ้ง', 'เชียงราย')",1
3392,"('เวียงแก่น', 'เชียงราย')","('เชียงของ', 'เชียงราย')",1
3393,"('เวียงแก่น', 'เชียงราย')","('เทิง', 'เชียงราย')",1
3394,"('เวียงแก่น', 'เชียงราย')","('เวียงแก่น', 'เชียงราย')",1
3395,"('เวียงแก่น', 'เชียงราย')","('ขุนตาล', 'เชียงราย')",1
3396,"('แม่สะเรียง', 'แม่ฮ่องสอน')","('ฮอด', 'เชียงใหม่')",1
3397,"('แม่สะเรียง', 'แม่ฮ่องสอน')","('อมก๋อย', 'เชียงใหม่')",1
3398,"('แม่สะเรียง', 'แม่ฮ่องสอน')","('แม่สะเรียง', 'แม่ฮ่องสอน')",1
3399,"('แม่สะเรียง', 'แม่ฮ่องสอน')","('แม่ลาน้อย', 'แม่ฮ่องสอน')",1
3400,"('แม่สะเรียง', 'แม่ฮ่องสอน')","('สบเมย', 'แม่ฮ่องสอน')",1
3401,"('แม่สะเรียง', 'แม่ฮ่องสอน')","('แม่แจ่ม', 'เชียงใหม่')",1
3402,"('แม่สะเรียง', 'แม่ฮ่องสอน')","('ขุนยวม', 'แม่ฮ่องสอน')",1
3403,"('แม่ลาน้อย', 'แม่ฮ่องสอน')","('ฮอด', 'เชียงใหม่')",1
3404,"('แม่ลาน้อย', 'แม่ฮ่องสอน')","('แม่สะเรียง', 'แม่ฮ่องสอน')",1
3405,"('แม่ลาน้อย', 'แม่ฮ่องสอน')","('แม่ลาน้อย', 'แม่ฮ่องสอน')",1
3406,"('แม่ลาน้อย', 'แม่ฮ่องสอน')","('แม่แจ่ม', 'เชียงใหม่')",1
3407,"('แม่ลาน้อย', 'แม่ฮ่องสอน')","('ขุนยวม', 'แม่ฮ่องสอน')",1
3408,"('สบเมย', 'แม่ฮ่องสอน')","('ฮอด', 'เชียงใหม่')",1
3409,"('สบเมย', 'แม่ฮ่องสอน')","('อมก๋อย', 'เชียงใหม่')",1
3410,"('สบเมย', 'แม่ฮ่องสอน')","('แม่สะเรียง', 'แม่ฮ่องสอน')",1
3411,"('สบเมย', 'แม่ฮ่องสอน')","('สบเมย', 'แม่ฮ่องสอน')",1
3412,"('สบเมย', 'แม่ฮ่องสอน')","('ท่าสองยาง', 'ตาก')",1
3413,"('แม่พริก', 'ลำปาง')","('ลี้', 'ลำพูน')",1
3414,"('แม่พริก', 'ลำปาง')","('แม่พริก', 'ลำปาง')",1
3415,"('แม่พริก', 'ลำปาง')","('เถิน', 'ลำปาง')",1
3416,"('แม่พริก', 'ลำปาง')","('บ้านตาก', 'ตาก')",1
3417,"('แม่พริก', 'ลำปาง')","('สามเงา', 'ตาก')",1
3418,"('แม่ทะ', 'ลำปาง')","('ลอง', 'แพร่')",1
3419,"('แม่ทะ', 'ลำปาง')","('วังชิ้น', 'แพร่')",1
3420,"('แม่ทะ', 'ลำปาง')","('แม่ทะ', 'ลำปาง')",1
3421,"('แม่ทะ', 'ลำปาง')","('สบปราบ', 'ลำปาง')",1
3422,"('แม่ทะ', 'ลำปาง')","('ห้างฉัตร', 'ลำปาง')",1
3423,"('แม่ทะ', 'ลำปาง')","('เมืองลำปาง', 'ลำปาง')",1
3424,"('แม่ทะ', 'ลำปาง')","('แม่เมาะ', 'ลำปาง')",1
3425,"('แม่ทะ', 'ลำปาง')","('เกาะคา', 'ลำปาง')",1
3426,"('สบปราบ', 'ลำปาง')","('ศรีสัชนาลัย', 'สุโขทัย')",1
3427,"('สบปราบ', 'ลำปาง')","('วังชิ้น', 'แพร่')",1
3428,"('สบปราบ', 'ลำปาง')","('ทุ่งหัวช้าง', 'ลำพูน')",1
3429,"('สบปราบ', 'ลำปาง')","('แม่ทะ', 'ลำปาง')",1
3430,"('สบปราบ', 'ลำปาง')","('สบปราบ', 'ลำปาง')",1
3431,"('สบปราบ', 'ลำปาง')","('เกาะคา', 'ลำปาง')",1
3432,"('สบปราบ', 'ลำปาง')","('เสริมงาม', 'ลำปาง')",1
3433,"('สบปราบ', 'ลำปาง')","('เถิน', 'ลำปาง')",1
3434,"('สบปราบ', 'ลำปาง')","('สามเงา', 'ตาก')",1
3435,"('ห้างฉัตร', 'ลำปาง')","('เมืองลำพูน', 'ลำพูน')",1
3436,"('ห้างฉัตร', 'ลำปาง')","('แม่ทา', 'ลำพูน')",1
3437,"('ห้างฉัตร', 'ลำปาง')","('ทุ่งหัวช้าง', 'ลำพูน')",1
3438,"('ห้างฉัตร', 'ลำปาง')","('แม่ทะ', 'ลำปาง')",1
3439,"('ห้างฉัตร', 'ลำปาง')","('ห้างฉัตร', 'ลำปาง')",1
3440,"('ห้างฉัตร', 'ลำปาง')","('เมืองลำปาง', 'ลำปาง')",1
3441,"('ห้างฉัตร', 'ลำปาง')","('เกาะคา', 'ลำปาง')",1
3442,"('ห้างฉัตร', 'ลำปาง')","('เสริมงาม', 'ลำปาง')",1
3443,"('เมืองปาน', 'ลำปาง')","('พร้าว', 'เชียงใหม่')",1
