,site1,site2,value
1842,"('ตะพานหิน', 'พิจิตร')","('โพทะเล', 'พิจิตร')",1
1843,"('ตะพานหิน', 'พิจิตร')","('ทับคล้อ', 'พิจิตร')",1
1844,"('ตะพานหิน', 'พิจิตร')","('บึงนาราง', 'พิจิตร')",1
1845,"('ตะพานหิน', 'พิจิตร')","('ดงเจริญ', 'พิจิตร')",1
1846,"('บางมูลนาก', 'พิจิตร')","('ชุมแสง', 'นครสวรรค์')",1
1847,"('บางมูลนาก', 'พิจิตร')","('หนองบัว', 'นครสวรรค์')",1
1848,"('บางมูลนาก', 'พิจิตร')","('ตะพานหิน', 'พิจิตร')",1
1849,"('บางมูลนาก', 'พิจิตร')","('บางมูลนาก', 'พิจิตร')",1
1850,"('บางมูลนาก', 'พิจิตร')","('โพทะเล', 'พิจิตร')",1
1851,"('บางมูลนาก', 'พิจิตร')","('ทับคล้อ', 'พิจิตร')",1
1852,"('บางมูลนาก', 'พิจิตร')","('ดงเจริญ', 'พิจิตร')",1
1853,"('โพทะเล', 'พิจิตร')","('ชุมแสง', 'นครสวรรค์')",1
1854,"('โพทะเล', 'พิจิตร')","('บรรพตพิสัย', 'นครสวรรค์')",1
1855,"('โพทะเล', 'พิจิตร')","('เก้าเลี้ยว', 'นครสวรรค์')",1
1856,"('โพทะเล', 'พิจิตร')","('ตะพานหิน', 'พิจิตร')",1
1857,"('โพทะเล', 'พิจิตร')","('บางมูลนาก', 'พิจิตร')",1
1858,"('โพทะเล', 'พิจิตร')","('โพทะเล', 'พิจิตร')",1
1859,"('โพทะเล', 'พิจิตร')","('บึงนาราง', 'พิจิตร')",1
1860,"('บึงสามัคคี', 'กำแพงเพชร')","('บรรพตพิสัย', 'นครสวรรค์')",1
1861,"('บึงสามัคคี', 'กำแพงเพชร')","('ไทรงาม', 'กำแพงเพชร')",1
1862,"('บึงสามัคคี', 'กำแพงเพชร')","('ขาณุวรลักษบุรี', 'กำแพงเพชร')",1
1863,"('บึงสามัคคี', 'กำแพงเพชร')","('คลองขลุง', 'กำแพงเพชร')",1
1864,"('บึงสามัคคี', 'กำแพงเพชร')","('ทรายทองวัฒนา', 'กำแพงเพชร')",1
1865,"('บึงสามัคคี', 'กำแพงเพชร')","('โพธิ์ประทับช้าง', 'พิจิตร')",1
1866,"('บึงสามัคคี', 'กำแพงเพชร')","('บึงสามัคคี', 'กำแพงเพชร')",1
1867,"('บึงสามัคคี', 'กำแพงเพชร')","('สามง่าม', 'พิจิตร')",1
1868,"('บึงสามัคคี', 'กำแพงเพชร')","('บึงนาราง', 'พิจิตร')",1
1869,"('โกสัมพีนคร', 'กำแพงเพชร')","('เมืองกำแพงเพชร', 'กำแพงเพชร')",1
1870,"('โกสัมพีนคร', 'กำแพงเพชร')","('คลองลาน', 'กำแพงเพชร')",1
1871,"('โกสัมพีนคร', 'กำแพงเพชร')","('พรานกระต่าย', 'กำแพงเพชร')",1
1872,"('โกสัมพีนคร', 'กำแพงเพชร')","('โกสัมพีนคร', 'กำแพงเพชร')",1
1873,"('สามง่าม', 'พิจิตร')","('ไทรงาม', 'กำแพงเพชร')",1
1874,"('สามง่าม', 'พิจิตร')","('ลานกระบือ', 'กำแพงเพชร')",1
1875,"('สามง่าม', 'พิจิตร')","('ทรายทองวัฒนา', 'กำแพงเพชร')",1
1876,"('สามง่าม', 'พิจิตร')","('เมืองพิษณุโลก', 'พิษณุโลก')",1
1877,"('สามง่าม', 'พิจิตร')","('บางระกำ', 'พิษณุโลก')",1
1878,"('สามง่าม', 'พิจิตร')","('บางกระทุ่ม', 'พิษณุโลก')",1
1879,"('สามง่าม', 'พิจิตร')","('เมืองพิจิตร', 'พิจิตร')",1
1880,"('สามง่าม', 'พิจิตร')","('โพธิ์ประทับช้าง', 'พิจิตร')",1
1881,"('สามง่าม', 'พิจิตร')","('บึงสามัคคี', 'กำแพงเพชร')",1
1882,"('สามง่าม', 'พิจิตร')","('สามง่าม', 'พิจิตร')",1
1883,"('สามง่าม', 'พิจิตร')","('วชิรบารมี', 'พิจิตร')",1
1884,"('ทับคล้อ', 'พิจิตร')","('เนินมะปราง', 'พิษณุโลก')",1
1885,"('ทับคล้อ', 'พิจิตร')","('เมืองพิจิตร', 'พิจิตร')",1
1886,"('ทับคล้อ', 'พิจิตร')","('วังทรายพูน', 'พิจิตร')",1
1887,"('ทับคล้อ', 'พิจิตร')","('ตะพานหิน', 'พิจิตร')",1
1888,"('ทับคล้อ', 'พิจิตร')","('บางมูลนาก', 'พิจิตร')",1
1889,"('ทับคล้อ', 'พิจิตร')","('ทับคล้อ', 'พิจิตร')",1
1890,"('ทับคล้อ', 'พิจิตร')","('ดงเจริญ', 'พิจิตร')",1
1891,"('ทับคล้อ', 'พิจิตร')","('ชนแดน', 'เพชรบูรณ์')",1
1892,"('ทับคล้อ', 'พิจิตร')","('วังโป่ง', 'เพชรบูรณ์')",1
1893,"('สากเหล็ก', 'พิจิตร')","('บางกระทุ่ม', 'พิษณุโลก')",1
1894,"('สากเหล็ก', 'พิจิตร')","('วังทอง', 'พิษณุโลก')",1
1895,"('สากเหล็ก', 'พิจิตร')","('เนินมะปราง', 'พิษณุโลก')",1
1896,"('สากเหล็ก', 'พิจิตร')","('เมืองพิจิตร', 'พิจิตร')",1
1897,"('สากเหล็ก', 'พิจิตร')","('วังทรายพูน', 'พิจิตร')",1
1898,"('สากเหล็ก', 'พิจิตร')","('สากเหล็ก', 'พิจิตร')",1
1899,"('บึงนาราง', 'พิจิตร')","('บรรพตพิสัย', 'นครสวรรค์')",1
1900,"('บึงนาราง', 'พิจิตร')","('เมืองพิจิตร', 'พิจิตร')",1
1901,"('บึงนาราง', 'พิจิตร')","('โพธิ์ประทับช้าง', 'พิจิตร')",1
1902,"('บึงนาราง', 'พิจิตร')","('ตะพานหิน', 'พิจิตร')",1
1903,"('บึงนาราง', 'พิจิตร')","('โพทะเล', 'พิจิตร')",1
1904,"('บึงนาราง', 'พิจิตร')","('บึงสามัคคี', 'กำแพงเพชร')",1
1905,"('บึงนาราง', 'พิจิตร')","('บึงนาราง', 'พิจิตร')",1
1906,"('ดงเจริญ', 'พิจิตร')","('หนองบัว', 'นครสวรรค์')",1
1907,"('ดงเจริญ', 'พิจิตร')","('ตะพานหิน', 'พิจิตร')",1
1908,"('ดงเจริญ', 'พิจิตร')","('บางมูลนาก', 'พิจิตร')",1
1909,"('ดงเจริญ', 'พิจิตร')","('ทับคล้อ', 'พิจิตร')",1
1910,"('ดงเจริญ', 'พิจิตร')","('ดงเจริญ', 'พิจิตร')",1
1911,"('ดงเจริญ', 'พิจิตร')","('เมืองเพชรบูรณ์', 'เพชรบูรณ์')",1
1912,"('ดงเจริญ', 'พิจิตร')","('ชนแดน', 'เพชรบูรณ์')",1
1913,"('ดงเจริญ', 'พิจิตร')","('บึงสามพัน', 'เพชรบูรณ์')",1
1914,"('วชิรบารมี', 'พิจิตร')","('ไทรงาม', 'กำแพงเพชร')",1
1915,"('วชิรบารมี', 'พิจิตร')","('ลานกระบือ', 'กำแพงเพชร')",1
1916,"('วชิรบารมี', 'พิจิตร')","('เมืองพิษณุโลก', 'พิษณุโลก')",1
1917,"('วชิรบารมี', 'พิจิตร')","('บางระกำ', 'พิษณุโลก')",1
1918,"('วชิรบารมี', 'พิจิตร')","('บางกระทุ่ม', 'พิษณุโลก')",1
1919,"('วชิรบารมี', 'พิจิตร')","('สามง่าม', 'พิจิตร')",1
1920,"('วชิรบารมี', 'พิจิตร')","('วชิรบารมี', 'พิจิตร')",1
1921,"('เมืองเพชรบูรณ์', 'เพชรบูรณ์')","('วังทอง', 'พิษณุโลก')",1
1922,"('เมืองเพชรบูรณ์', 'เพชรบูรณ์')","('เนินมะปราง', 'พิษณุโลก')",1
1923,"('เมืองเพชรบูรณ์', 'เพชรบูรณ์')","('ดงเจริญ', 'พิจิตร')",1
1924,"('เมืองเพชรบูรณ์', 'เพชรบูรณ์')","('เมืองเพชรบูรณ์', 'เพชรบูรณ์')",1
1925,"('เมืองเพชรบูรณ์', 'เพชรบูรณ์')","('ชนแดน', 'เพชรบูรณ์')",1
1926,"('เมืองเพชรบูรณ์', 'เพชรบูรณ์')","('หล่มสัก', 'เพชรบูรณ์')",1
1927,"('เมืองเพชรบูรณ์', 'เพชรบูรณ์')","('หนองไผ่', 'เพชรบูรณ์')",1
1928,"('เมืองเพชรบูรณ์', 'เพชรบูรณ์')","('น้ำหนาว', 'เพชรบูรณ์')",1
1929,"('เมืองเพชรบูรณ์', 'เพชรบูรณ์')","('วังโป่ง', 'เพชรบูรณ์')",1
1930,"('เมืองเพชรบูรณ์', 'เพชรบูรณ์')","('เขาค้อ', 'เพชรบูรณ์')",1
1931,"('เมืองสุโขทัย', 'สุโขทัย')","('พรานกระต่าย', 'กำแพงเพชร')",1
1932,"('เมืองสุโขทัย', 'สุโขทัย')","('บางระกำ', 'พิษณุโลก')",1
1933,"('เมืองสุโขทัย', 'สุโขทัย')","('พรหมพิราม', 'พิษณุโลก')",1
1934,"('เมืองสุโขทัย', 'สุโขทัย')","('เมืองสุโขทัย', 'สุโขทัย')",1
1935,"('เมืองสุโขทัย', 'สุโขทัย')","('บ้านด่านลานหอย', 'สุโขทัย')",1
1936,"('เมืองสุโขทัย', 'สุโขทัย')","('คีรีมาศ', 'สุโขทัย')",1
1937,"('เมืองสุโขทัย', 'สุโขทัย')","('กงไกรลาศ', 'สุโขทัย')",1
1938,"('เมืองสุโขทัย', 'สุโขทัย')","('ศรีสำโรง', 'สุโขทัย')",1
1939,"('เมืองสุโขทัย', 'สุโขทัย')","('สวรรคโลก', 'สุโขทัย')",1
1940,"('บ้านด่านลานหอย', 'สุโขทัย')","('พรานกระต่าย', 'กำแพงเพชร')",1
1941,"('บ้านด่านลานหอย', 'สุโขทัย')","('ทุ่งเสลี่ยม', 'สุโขทัย')",1
1942,"('บ้านด่านลานหอย', 'สุโขทัย')","('เมืองสุโขทัย', 'สุโขทัย')",1
1943,"('บ้านด่านลานหอย', 'สุโขทัย')","('บ้านด่านลานหอย', 'สุโขทัย')",1
1944,"('บ้านด่านลานหอย', 'สุโขทัย')","('คีรีมาศ', 'สุโขทัย')",1
1945,"('บ้านด่านลานหอย', 'สุโขทัย')","('ศรีสำโรง', 'สุโขทัย')",1
1946,"('คีรีมาศ', 'สุโขทัย')","('เมืองกำแพงเพชร', 'กำแพงเพชร')",1
1947,"('คีรีมาศ', 'สุโขทัย')","('พรานกระต่าย', 'กำแพงเพชร')",1
1948,"('คีรีมาศ', 'สุโขทัย')","('ลานกระบือ', 'กำแพงเพชร')",1
1949,"('คีรีมาศ', 'สุโขทัย')","('บางระกำ', 'พิษณุโลก')",1
1950,"('คีรีมาศ', 'สุโขทัย')","('เมืองสุโขทัย', 'สุโขทัย')",1
1951,"('คีรีมาศ', 'สุโขทัย')","('บ้านด่านลานหอย', 'สุโขทัย')",1
1952,"('คีรีมาศ', 'สุโขทัย')","('คีรีมาศ', 'สุโขทัย')",1
1953,"('คีรีมาศ', 'สุโขทัย')","('กงไกรลาศ', 'สุโขทัย')",1
1954,"('กงไกรลาศ', 'สุโขทัย')","('เมืองพิษณุโลก', 'พิษณุโลก')",1
1955,"('กงไกรลาศ', 'สุโขทัย')","('บางระกำ', 'พิษณุโลก')",1
1956,"('กงไกรลาศ', 'สุโขทัย')","('พรหมพิราม', 'พิษณุโลก')",1
1957,"('กงไกรลาศ', 'สุโขทัย')","('เมืองสุโขทัย', 'สุโขทัย')",1
1958,"('กงไกรลาศ', 'สุโขทัย')","('คีรีมาศ', 'สุโขทัย')",1
1959,"('กงไกรลาศ', 'สุโขทัย')","('กงไกรลาศ', 'สุโขทัย')",1
1960,"('กงไกรลาศ', 'สุโขทัย')","('ศรีสำโรง', 'สุโขทัย')",1
1961,"('ศรีสัชนาลัย', 'สุโขทัย')","('ศรีนคร', 'สุโขทัย')",1
1962,"('ศรีสัชนาลัย', 'สุโขทัย')","('ทุ่งเสลี่ยม', 'สุโขทัย')",1
1963,"('ศรีสัชนาลัย', 'สุโขทัย')","('ศรีสัชนาลัย', 'สุโขทัย')",1
1964,"('ศรีสัชนาลัย', 'สุโขทัย')","('สวรรคโลก', 'สุโขทัย')",1
1965,"('ศรีสำโรง', 'สุโขทัย')","('ศรีนคร', 'สุโขทัย')",1
1966,"('ศรีสำโรง', 'สุโขทัย')","('ทุ่งเสลี่ยม', 'สุโขทัย')",1
1967,"('ศรีสำโรง', 'สุโขทัย')","('พรหมพิราม', 'พิษณุโลก')",1
1968,"('ศรีสำโรง', 'สุโขทัย')","('เมืองสุโขทัย', 'สุโขทัย')",1
1969,"('ศรีสำโรง', 'สุโขทัย')","('บ้านด่านลานหอย', 'สุโขทัย')",1
1970,"('ศรีสำโรง', 'สุโขทัย')","('กงไกรลาศ', 'สุโขทัย')",1
1971,"('ศรีสำโรง', 'สุโขทัย')","('ศรีสำโรง', 'สุโขทัย')",1
1972,"('ศรีสำโรง', 'สุโขทัย')","('สวรรคโลก', 'สุโขทัย')",1
1973,"('สวรรคโลก', 'สุโขทัย')","('ศรีนคร', 'สุโขทัย')",1
1974,"('สวรรคโลก', 'สุโขทัย')","('ทุ่งเสลี่ยม', 'สุโขทัย')",1
1975,"('สวรรคโลก', 'สุโขทัย')","('พรหมพิราม', 'พิษณุโลก')",1
1976,"('สวรรคโลก', 'สุโขทัย')","('เมืองสุโขทัย', 'สุโขทัย')",1
1977,"('สวรรคโลก', 'สุโขทัย')","('ศรีสัชนาลัย', 'สุโขทัย')",1
1978,"('สวรรคโลก', 'สุโขทัย')","('ศรีสำโรง', 'สุโขทัย')",1
1979,"('สวรรคโลก', 'สุโขทัย')","('สวรรคโลก', 'สุโขทัย')",1
1980,"('ชนแดน', 'เพชรบูรณ์')","('หนองบัว', 'นครสวรรค์')",1
1981,"('ชนแดน', 'เพชรบูรณ์')","('เนินมะปราง', 'พิษณุโลก')",1
1982,"('ชนแดน', 'เพชรบูรณ์')","('วังทรายพูน', 'พิจิตร')",1
1983,"('ชนแดน', 'เพชรบูรณ์')","('ทับคล้อ', 'พิจิตร')",1
1984,"('ชนแดน', 'เพชรบูรณ์')","('ดงเจริญ', 'พิจิตร')",1
1985,"('ชนแดน', 'เพชรบูรณ์')","('เมืองเพชรบูรณ์', 'เพชรบูรณ์')",1
1986,"('ชนแดน', 'เพชรบูรณ์')","('ชนแดน', 'เพชรบูรณ์')",1
1987,"('ชนแดน', 'เพชรบูรณ์')","('หนองไผ่', 'เพชรบูรณ์')",1
1988,"('ชนแดน', 'เพชรบูรณ์')","('บึงสามพัน', 'เพชรบูรณ์')",1
1989,"('ชนแดน', 'เพชรบูรณ์')","('วังโป่ง', 'เพชรบูรณ์')",1
1990,"('หล่มสัก', 'เพชรบูรณ์')","('นครไทย', 'พิษณุโลก')",1
1991,"('หล่มสัก', 'เพชรบูรณ์')","('เมืองเพชรบูรณ์', 'เพชรบูรณ์')",1
1992,"('หล่มสัก', 'เพชรบูรณ์')","('หล่มสัก', 'เพชรบูรณ์')",1
1993,"('หล่มสัก', 'เพชรบูรณ์')","('หล่มเก่า', 'เพชรบูรณ์')",1
1994,"('หล่มสัก', 'เพชรบูรณ์')","('น้ำหนาว', 'เพชรบูรณ์')",1
1995,"('หล่มสัก', 'เพชรบูรณ์')","('เขาค้อ', 'เพชรบูรณ์')",1
1996,"('หล่มเก่า', 'เพชรบูรณ์')","('นครไทย', 'พิษณุโลก')",1
1997,"('หล่มเก่า', 'เพชรบูรณ์')","('หล่มสัก', 'เพชรบูรณ์')",1
1998,"('หล่มเก่า', 'เพชรบูรณ์')","('หล่มเก่า', 'เพชรบูรณ์')",1
1999,"('หล่มเก่า', 'เพชรบูรณ์')","('น้ำหนาว', 'เพชรบูรณ์')",1
2000,"('หล่มเก่า', 'เพชรบูรณ์')","('เขาค้อ', 'เพชรบูรณ์')",1
2001,"('วิเชียรบุรี', 'เพชรบูรณ์')","('โคกเจริญ', 'ลพบุรี')",1
2002,"('วิเชียรบุรี', 'เพชรบูรณ์')","('ลำสนธิ', 'ลพบุรี')",1
2003,"('วิเชียรบุรี', 'เพชรบูรณ์')","('หนองบัว', 'นครสวรรค์')",1
2004,"('วิเชียรบุรี', 'เพชรบูรณ์')","('ไพศาลี', 'นครสวรรค์')",1
2005,"('วิเชียรบุรี', 'เพชรบูรณ์')","('วิเชียรบุรี', 'เพชรบูรณ์')",1
2006,"('วิเชียรบุรี', 'เพชรบูรณ์')","('ศรีเทพ', 'เพชรบูรณ์')",1
2007,"('วิเชียรบุรี', 'เพชรบูรณ์')","('หนองไผ่', 'เพชรบูรณ์')",1
2008,"('วิเชียรบุรี', 'เพชรบูรณ์')","('บึงสามพัน', 'เพชรบูรณ์')",1
2009,"('ศรีเทพ', 'เพชรบูรณ์')","('ชัยบาดาล', 'ลพบุรี')",1
2010,"('ศรีเทพ', 'เพชรบูรณ์')","('สระโบสถ์', 'ลพบุรี')",1
2011,"('ศรีเทพ', 'เพชรบูรณ์')","('โคกเจริญ', 'ลพบุรี')",1
2012,"('ศรีเทพ', 'เพชรบูรณ์')","('ลำสนธิ', 'ลพบุรี')",1
2013,"('ศรีเทพ', 'เพชรบูรณ์')","('วิเชียรบุรี', 'เพชรบูรณ์')",1
2014,"('ศรีเทพ', 'เพชรบูรณ์')","('ศรีเทพ', 'เพชรบูรณ์')",1
2015,"('หนองไผ่', 'เพชรบูรณ์')","('เมืองเพชรบูรณ์', 'เพชรบูรณ์')",1
2016,"('หนองไผ่', 'เพชรบูรณ์')","('ชนแดน', 'เพชรบูรณ์')",1
2017,"('หนองไผ่', 'เพชรบูรณ์')","('วิเชียรบุรี', 'เพชรบูรณ์')",1
2018,"('หนองไผ่', 'เพชรบูรณ์')","('หนองไผ่', 'เพชรบูรณ์')",1
2019,"('หนองไผ่', 'เพชรบูรณ์')","('บึงสามพัน', 'เพชรบูรณ์')",1
2020,"('บึงสามพัน', 'เพชรบูรณ์')","('ลำสนธิ', 'ลพบุรี')",1
2021,"('บึงสามพัน', 'เพชรบูรณ์')","('หนองบัว', 'นครสวรรค์')",1
2022,"('บึงสามพัน', 'เพชรบูรณ์')","('ไพศาลี', 'นครสวรรค์')",1
2023,"('บึงสามพัน', 'เพชรบูรณ์')","('ดงเจริญ', 'พิจิตร')",1
2024,"('บึงสามพัน', 'เพชรบูรณ์')","('ชนแดน', 'เพชรบูรณ์')",1
2025,"('บึงสามพัน', 'เพชรบูรณ์')","('วิเชียรบุรี', 'เพชรบูรณ์')",1
2026,"('บึงสามพัน', 'เพชรบูรณ์')","('หนองไผ่', 'เพชรบูรณ์')",1
2027,"('บึงสามพัน', 'เพชรบูรณ์')","('บึงสามพัน', 'เพชรบูรณ์')",1
2028,"('น้ำหนาว', 'เพชรบูรณ์')","('เมืองเพชรบูรณ์', 'เพชรบูรณ์')",1
2029,"('น้ำหนาว', 'เพชรบูรณ์')","('หล่มสัก', 'เพชรบูรณ์')",1
2030,"('น้ำหนาว', 'เพชรบูรณ์')","('หล่มเก่า', 'เพชรบูรณ์')",1
2031,"('น้ำหนาว', 'เพชรบูรณ์')","('น้ำหนาว', 'เพชรบูรณ์')",1
2032,"('วังโป่ง', 'เพชรบูรณ์')","('เนินมะปราง', 'พิษณุโลก')",1
2033,"('วังโป่ง', 'เพชรบูรณ์')","('วังทรายพูน', 'พิจิตร')",1
2034,"('วังโป่ง', 'เพชรบูรณ์')","('ทับคล้อ', 'พิจิตร')",1
2035,"('วังโป่ง', 'เพชรบูรณ์')","('เมืองเพชรบูรณ์', 'เพชรบูรณ์')",1
2036,"('วังโป่ง', 'เพชรบูรณ์')","('ชนแดน', 'เพชรบูรณ์')",1
2037,"('วังโป่ง', 'เพชรบูรณ์')","('วังโป่ง', 'เพชรบูรณ์')",1
2038,"('วังโป่ง', 'เพชรบูรณ์')","('เขาค้อ', 'เพชรบูรณ์')",1
2039,"('เขาค้อ', 'เพชรบูรณ์')","('นครไทย', 'พิษณุโลก')",1
2040,"('เขาค้อ', 'เพชรบูรณ์')","('วังทอง', 'พิษณุโลก')",1
2041,"('เขาค้อ', 'เพชรบูรณ์')","('เนินมะปราง', 'พิษณุโลก')",1
2042,"('เขาค้อ', 'เพชรบูรณ์')","('เมืองเพชรบูรณ์', 'เพชรบูรณ์')",1
2043,"('เขาค้อ', 'เพชรบูรณ์')","('หล่มสัก', 'เพชรบูรณ์')",1
2044,"('เขาค้อ', 'เพชรบูรณ์')","('หล่มเก่า', 'เพชรบูรณ์')",1
2045,"('เขาค้อ', 'เพชรบูรณ์')","('วังโป่ง', 'เพชรบูรณ์')",1
2046,"('เขาค้อ', 'เพชรบูรณ์')","('เขาค้อ', 'เพชรบูรณ์')",1
2047,"('เมืองสุพรรณบุรี', 'สุพรรณบุรี')","('ผักไห่', 'พระนครศรีอยุธยา')",1
2048,"('เมืองสุพรรณบุรี', 'สุพรรณบุรี')","('บางซ้าย', 'พระนครศรีอยุธยา')",1
2049,"('เมืองสุพรรณบุรี', 'สุพรรณบุรี')","('โพธิ์ทอง', 'อ่างทอง')",1
2050,"('เมืองสุพรรณบุรี', 'สุพรรณบุรี')","('วิเศษชัยชาญ', 'อ่างทอง')",1
2051,"('เมืองสุพรรณบุรี', 'สุพรรณบุรี')","('สามโก้', 'อ่างทอง')",1
2052,"('เมืองสุพรรณบุรี', 'สุพรรณบุรี')","('เมืองสุพรรณบุรี', 'สุพรรณบุรี')",1
2053,"('เมืองสุพรรณบุรี', 'สุพรรณบุรี')","('บางปลาม้า', 'สุพรรณบุรี')",1
2054,"('เมืองสุพรรณบุรี', 'สุพรรณบุรี')","('ศรีประจันต์', 'สุพรรณบุรี')",1
2055,"('เมืองสุพรรณบุรี', 'สุพรรณบุรี')","('ดอนเจดีย์', 'สุพรรณบุรี')",1
2056,"('เมืองสุพรรณบุรี', 'สุพรรณบุรี')","('สองพี่น้อง', 'สุพรรณบุรี')",1
2057,"('เมืองสุพรรณบุรี', 'สุพรรณบุรี')","('อู่ทอง', 'สุพรรณบุรี')",1
2058,"('เดิมบางนางบวช', 'สุพรรณบุรี')","('โพธิ์ทอง', 'อ่างทอง')",1
2059,"('เดิมบางนางบวช', 'สุพรรณบุรี')","('แสวงหา', 'อ่างทอง')",1
2060,"('เดิมบางนางบวช', 'สุพรรณบุรี')","('ค่ายบางระจัน', 'สิงห์บุรี')",1
2061,"('เดิมบางนางบวช', 'สุพรรณบุรี')","('สรรคบุรี', 'ชัยนาท')",1
2062,"('เดิมบางนางบวช', 'สุพรรณบุรี')","('หันคา', 'ชัยนาท')",1
2063,"('เดิมบางนางบวช', 'สุพรรณบุรี')","('เนินขาม', 'ชัยนาท')",1
2064,"('เดิมบางนางบวช', 'สุพรรณบุรี')","('บางระจัน', 'สิงห์บุรี')",1
2065,"('เดิมบางนางบวช', 'สุพรรณบุรี')","('อินทร์บุรี', 'สิงห์บุรี')",1
2066,"('เดิมบางนางบวช', 'สุพรรณบุรี')","('บ้านไร่', 'อุทัยธานี')",1
2067,"('เดิมบางนางบวช', 'สุพรรณบุรี')","('เดิมบางนางบวช', 'สุพรรณบุรี')",1
2068,"('เดิมบางนางบวช', 'สุพรรณบุรี')","('ด่านช้าง', 'สุพรรณบุรี')",1
2069,"('เดิมบางนางบวช', 'สุพรรณบุรี')","('ศรีประจันต์', 'สุพรรณบุรี')",1
2070,"('เดิมบางนางบวช', 'สุพรรณบุรี')","('สามชุก', 'สุพรรณบุรี')",1
2071,"('เดิมบางนางบวช', 'สุพรรณบุรี')","('หนองหญ้าไซ', 'สุพรรณบุรี')",1
2072,"('ด่านช้าง', 'สุพรรณบุรี')","('หันคา', 'ชัยนาท')",1
2073,"('ด่านช้าง', 'สุพรรณบุรี')","('เนินขาม', 'ชัยนาท')",1
2074,"('ด่านช้าง', 'สุพรรณบุรี')","('บ้านไร่', 'อุทัยธานี')",1
2075,"('ด่านช้าง', 'สุพรรณบุรี')","('เดิมบางนางบวช', 'สุพรรณบุรี')",1
2076,"('ด่านช้าง', 'สุพรรณบุรี')","('ด่านช้าง', 'สุพรรณบุรี')",1
2077,"('ด่านช้าง', 'สุพรรณบุรี')","('ดอนเจดีย์', 'สุพรรณบุรี')",1
2078,"('ด่านช้าง', 'สุพรรณบุรี')","('หนองหญ้าไซ', 'สุพรรณบุรี')",1
2079,"('บางปลาม้า', 'สุพรรณบุรี')","('ผักไห่', 'พระนครศรีอยุธยา')",1
2080,"('บางปลาม้า', 'สุพรรณบุรี')","('ลาดบัวหลวง', 'พระนครศรีอยุธยา')",1
2081,"('บางปลาม้า', 'สุพรรณบุรี')","('เสนา', 'พระนครศรีอยุธยา')",1
2082,"('บางปลาม้า', 'สุพรรณบุรี')","('บางซ้าย', 'พระนครศรีอยุธยา')",1
2083,"('บางปลาม้า', 'สุพรรณบุรี')","('เมืองสุพรรณบุรี', 'สุพรรณบุรี')",1
2084,"('บางปลาม้า', 'สุพรรณบุรี')","('บางปลาม้า', 'สุพรรณบุรี')",1
2085,"('บางปลาม้า', 'สุพรรณบุรี')","('สองพี่น้อง', 'สุพรรณบุรี')",1
2086,"('บางปลาม้า', 'สุพรรณบุรี')","('อู่ทอง', 'สุพรรณบุรี')",1
2087,"('ศรีประจันต์', 'สุพรรณบุรี')","('โพธิ์ทอง', 'อ่างทอง')",1
2088,"('ศรีประจันต์', 'สุพรรณบุรี')","('แสวงหา', 'อ่างทอง')",1
2089,"('ศรีประจันต์', 'สุพรรณบุรี')","('วิเศษชัยชาญ', 'อ่างทอง')",1
2090,"('ศรีประจันต์', 'สุพรรณบุรี')","('สามโก้', 'อ่างทอง')",1
2091,"('ศรีประจันต์', 'สุพรรณบุรี')","('ค่ายบางระจัน', 'สิงห์บุรี')",1
2092,"('ศรีประจันต์', 'สุพรรณบุรี')","('เมืองสุพรรณบุรี', 'สุพรรณบุรี')",1
2093,"('ศรีประจันต์', 'สุพรรณบุรี')","('เดิมบางนางบวช', 'สุพรรณบุรี')",1
2094,"('ศรีประจันต์', 'สุพรรณบุรี')","('ศรีประจันต์', 'สุพรรณบุรี')",1
2095,"('ศรีประจันต์', 'สุพรรณบุรี')","('ดอนเจดีย์', 'สุพรรณบุรี')",1
2096,"('ศรีประจันต์', 'สุพรรณบุรี')","('สามชุก', 'สุพรรณบุรี')",1
2097,"('ดอนเจดีย์', 'สุพรรณบุรี')","('เมืองสุพรรณบุรี', 'สุพรรณบุรี')",1
2098,"('ดอนเจดีย์', 'สุพรรณบุรี')","('ด่านช้าง', 'สุพรรณบุรี')",1
2099,"('ดอนเจดีย์', 'สุพรรณบุรี')","('ศรีประจันต์', 'สุพรรณบุรี')",1
2100,"('ดอนเจดีย์', 'สุพรรณบุรี')","('ดอนเจดีย์', 'สุพรรณบุรี')",1
2101,"('ดอนเจดีย์', 'สุพรรณบุรี')","('สามชุก', 'สุพรรณบุรี')",1
2102,"('ดอนเจดีย์', 'สุพรรณบุรี')","('อู่ทอง', 'สุพรรณบุรี')",1
2103,"('ดอนเจดีย์', 'สุพรรณบุรี')","('หนองหญ้าไซ', 'สุพรรณบุรี')",1
2104,"('สองพี่น้อง', 'สุพรรณบุรี')","('ลาดบัวหลวง', 'พระนครศรีอยุธยา')",1
2105,"('สองพี่น้อง', 'สุพรรณบุรี')","('บางซ้าย', 'พระนครศรีอยุธยา')",1
2106,"('สองพี่น้อง', 'สุพรรณบุรี')","('เมืองสุพรรณบุรี', 'สุพรรณบุรี')",1
2107,"('สองพี่น้อง', 'สุพรรณบุรี')","('บางปลาม้า', 'สุพรรณบุรี')",1
2108,"('สองพี่น้อง', 'สุพรรณบุรี')","('สองพี่น้อง', 'สุพรรณบุรี')",1
2109,"('สองพี่น้อง', 'สุพรรณบุรี')","('อู่ทอง', 'สุพรรณบุรี')",1
