,original,original_tuple,destination,destination_tuple,original address,destination address,distance,time
25,กุมภวาปี,"('กุมภวาปี', 'อุดรธานี')",เขาสวนกวาง,"('เขาสวนกวาง', 'ขอนแก่น')","['4279+GF7, Kumphawapi, Kumphawapi District, Udon Thani 41110, Thailand']","['VV56+P87, Kham Muang, Khao Suan Kwang District, Khon Kaen 40280, Thailand']",39.5 km,39 mins
26,กุมภวาปี,"('กุมภวาปี', 'อุดรธานี')",เมืองอุดรธานี,"('เมืองอุดรธานี', 'อุดรธานี')","['4279+GF7, Kumphawapi, Kumphawapi District, Udon Thani 41110, Thailand']","['CQ8P+4CX, Mukkha Montri, Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand']",45.8 km,52 mins
27,กุมภวาปี,"('กุมภวาปี', 'อุดรธานี')",โนนสะอาด,"('โนนสะอาด', 'อุดรธานี')","['4279+GF7, Kumphawapi, Kumphawapi District, Udon Thani 41110, Thailand']","['XVHV+FGH, Non Sa-at, Non Sa-at District, Udon Thani 41240, Thailand']",23.8 km,25 mins
28,กุมภวาปี,"('กุมภวาปี', 'อุดรธานี')",หนองหาน,"('หนองหาน', 'อุดรธานี')","['4279+GF7, Kumphawapi, Kumphawapi District, Udon Thani 41110, Thailand']","['9464+66G, Nong Han, Nong Han District, Udon Thani 41130, Thailand']",35.9 km,36 mins
29,กุมภวาปี,"('กุมภวาปี', 'อุดรธานี')",ศรีธาตุ,"('ศรีธาตุ', 'อุดรธานี')","['4279+GF7, Kumphawapi, Kumphawapi District, Udon Thani 41110, Thailand']","['X6F8+5Q6, Si That, Si That District, Udon Thani 41230, Thailand']",28.9 km,29 mins
30,กุมภวาปี,"('กุมภวาปี', 'อุดรธานี')",หนองแสง,"('หนองแสง', 'อุดรธานี')","['4279+GF7, Kumphawapi, Kumphawapi District, Udon Thani 41110, Thailand']","['5Q9J+FQV, Thap Kung, Nong Saeng District, Udon Thani 41340, Thailand']",30.8 km,39 mins
31,กุมภวาปี,"('กุมภวาปี', 'อุดรธานี')",ท่าคันโท,"('ท่าคันโท', 'กาฬสินธุ์')","['4279+GF7, Kumphawapi, Kumphawapi District, Udon Thani 41110, Thailand']","['W6QV+XRR, Na Tan, Tha Khantho District, Kalasin 46190, Thailand']",36.0 km,36 mins
32,กุมภวาปี,"('กุมภวาปี', 'อุดรธานี')",กู่แก้ว,"('กู่แก้ว', 'อุดรธานี')","['4279+GF7, Kumphawapi, Kumphawapi District, Udon Thani 41110, Thailand']","['55C3+V66, Ban Chit, Ku Kaeo District, Udon Thani 41130, Thailand']",19.5 km,24 mins
33,กุมภวาปี,"('กุมภวาปี', 'อุดรธานี')",ประจักษ์ศิลปาคม,"('ประจักษ์ศิลปาคม', 'อุดรธานี')","['4279+GF7, Kumphawapi, Kumphawapi District, Udon Thani 41110, Thailand']","['17/11 DPT., Tambon Na Muang, Amphoe Prachaksinlapakhom, Chang Wat Udon Thani 41110, Thailand']",27.9 km,41 mins
34,โนนสะอาด,"('โนนสะอาด', 'อุดรธานี')",น้ำพอง,"('น้ำพอง', 'ขอนแก่น')","['XVHV+FGH, Non Sa-at, Non Sa-at District, Udon Thani 41240, Thailand']","['PV24+PJJ, Wang Chai, Nam Phong District, Khon Kaen 40140, Thailand']",40.6 km,38 mins
