Amper1,Amper2,Adjacent
"('ปากช่อง', 'นครราชสีมา')","('ปักธงชัย', 'นครราชสีมา')",1
"('ปากช่อง', 'นครราชสีมา')","('สูงเนิน', 'นครราชสีมา')",1
"('ปากช่อง', 'นครราชสีมา')","('สีคิ้ว', 'นครราชสีมา')",1
"('ปากช่อง', 'นครราชสีมา')","('วังน้ำเขียว', 'นครราชสีมา')",1
"('หนองบุญมาก', 'นครราชสีมา')","('ครบุรี', 'นครราชสีมา')",1
"('หนองบุญมาก', 'นครราชสีมา')","('เสิงสาง', 'นครราชสีมา')",1
"('หนองบุญมาก', 'นครราชสีมา')","('จักราช', 'นครราชสีมา')",1
"('หนองบุญมาก', 'นครราชสีมา')","('โชคชัย', 'นครราชสีมา')",1
"('หนองบุญมาก', 'นครราชสีมา')","('เฉลิมพระเกียรติ', 'นครราชสีมา')",1
"('หนองบุญมาก', 'นครราชสีมา')","('หนองกี่', 'บุรีรัมย์')",1
"('หนองบุญมาก', 'นครราชสีมา')","('โนนสุวรรณ', 'บุรีรัมย์')",1
"('แก้งสนามนาง', 'นครราชสีมา')","('เมืองชัยภูมิ', 'ชัยภูมิ')",1
"('แก้งสนามนาง', 'นครราชสีมา')","('คอนสวรรค์', 'ชัยภูมิ')",1
"('แก้งสนามนาง', 'นครราชสีมา')","('แวงน้อย', 'ขอนแก่น')",1
"('แก้งสนามนาง', 'นครราชสีมา')","('บ้านเหลื่อม', 'นครราชสีมา')",1
"('แก้งสนามนาง', 'นครราชสีมา')","('บัวใหญ่', 'นครราชสีมา')",1
"('โนนแดง', 'นครราชสีมา')","('พิมาย', 'นครราชสีมา')",1
"('โนนแดง', 'นครราชสีมา')","('คง', 'นครราชสีมา')",1
"('โนนแดง', 'นครราชสีมา')","('บัวใหญ่', 'นครราชสีมา')",1
"('โนนแดง', 'นครราชสีมา')","('ประทาย', 'นครราชสีมา')",1
"('โนนแดง', 'นครราชสีมา')","('สีดา', 'นครราชสีมา')",1
"('วังน้ำเขียว', 'นครราชสีมา')","('ประจันตคาม', 'ปราจีนบุรี')",1
"('วังน้ำเขียว', 'นครราชสีมา')","('นาดี', 'ปราจีนบุรี')",1
"('วังน้ำเขียว', 'นครราชสีมา')","('ครบุรี', 'นครราชสีมา')",1
"('วังน้ำเขียว', 'นครราชสีมา')","('ปักธงชัย', 'นครราชสีมา')",1
"('วังน้ำเขียว', 'นครราชสีมา')","('ปากช่อง', 'นครราชสีมา')",1
"('เทพารักษ์', 'นครราชสีมา')","('ลำสนธิ', 'ลพบุรี')",1
"('เทพารักษ์', 'นครราชสีมา')","('บำเหน็จณรงค์', 'ชัยภูมิ')",1
"('เทพารักษ์', 'นครราชสีมา')","('เทพสถิต', 'ชัยภูมิ')",1
"('เทพารักษ์', 'นครราชสีมา')","('ด่านขุนทด', 'นครราชสีมา')",1
"('เมืองยาง', 'นครราชสีมา')","('ชุมพวง', 'นครราชสีมา')",1
"('เมืองยาง', 'นครราชสีมา')","('พุทไธสง', 'บุรีรัมย์')",1
"('เมืองยาง', 'นครราชสีมา')","('ประทาย', 'นครราชสีมา')",1
"('เมืองยาง', 'นครราชสีมา')","('ลำทะเมนชัย', 'นครราชสีมา')",1
"('เมืองยาง', 'นครราชสีมา')","('คูเมือง', 'บุรีรัมย์')",1
"('เมืองยาง', 'นครราชสีมา')","('บ้านใหม่ไชยพจน์', 'บุรีรัมย์')",1
"('พระทองคำ', 'นครราชสีมา')","('จัตุรัส', 'ชัยภูมิ')",1
"('พระทองคำ', 'นครราชสีมา')","('คง', 'นครราชสีมา')",1
"('พระทองคำ', 'นครราชสีมา')","('ด่านขุนทด', 'นครราชสีมา')",1
"('พระทองคำ', 'นครราชสีมา')","('โนนไทย', 'นครราชสีมา')",1
"('พระทองคำ', 'นครราชสีมา')","('ขามสะแกแสง', 'นครราชสีมา')",1
"('พระทองคำ', 'นครราชสีมา')","('เนินสง่า', 'ชัยภูมิ')",1
"('ลำทะเมนชัย', 'นครราชสีมา')","('ชุมพวง', 'นครราชสีมา')",1
"('ลำทะเมนชัย', 'นครราชสีมา')","('ลำปลายมาศ', 'บุรีรัมย์')",1
"('ลำทะเมนชัย', 'นครราชสีมา')","('เมืองยาง', 'นครราชสีมา')",1
"('ลำทะเมนชัย', 'นครราชสีมา')","('คูเมือง', 'บุรีรัมย์')",1
"('บัวลาย', 'นครราชสีมา')","('พล', 'ขอนแก่น')",1
"('บัวลาย', 'นครราชสีมา')","('แวงน้อย', 'ขอนแก่น')",1
"('บัวลาย', 'นครราชสีมา')","('บัวใหญ่', 'นครราชสีมา')",1
"('บัวลาย', 'นครราชสีมา')","('ประทาย', 'นครราชสีมา')",1
"('บัวลาย', 'นครราชสีมา')","('สีดา', 'นครราชสีมา')",1
"('สีดา', 'นครราชสีมา')","('คง', 'นครราชสีมา')",1
"('สีดา', 'นครราชสีมา')","('บัวใหญ่', 'นครราชสีมา')",1
"('สีดา', 'นครราชสีมา')","('ประทาย', 'นครราชสีมา')",1
"('สีดา', 'นครราชสีมา')","('โนนแดง', 'นครราชสีมา')",1
"('สีดา', 'นครราชสีมา')","('บัวลาย', 'นครราชสีมา')",1
"('เฉลิมพระเกียรติ', 'นครราชสีมา')","('เมืองนครราชสีมา', 'นครราชสีมา')",1
"('เฉลิมพระเกียรติ', 'นครราชสีมา')","('จักราช', 'นครราชสีมา')",1
"('เฉลิมพระเกียรติ', 'นครราชสีมา')","('โชคชัย', 'นครราชสีมา')",1
"('เฉลิมพระเกียรติ', 'นครราชสีมา')","('โนนสูง', 'นครราชสีมา')",1
"('เฉลิมพระเกียรติ', 'นครราชสีมา')","('หนองบุญมาก', 'นครราชสีมา')",1
