Amper1,Amper2,Adjacent
"('แวงน้อย', 'ขอนแก่น')","('คอนสวรรค์', 'ชัยภูมิ')",1
"('แวงน้อย', 'ขอนแก่น')","('พล', 'ขอนแก่น')",1
"('แวงน้อย', 'ขอนแก่น')","('แวงใหญ่', 'ขอนแก่น')",1
"('แวงน้อย', 'ขอนแก่น')","('บัวใหญ่', 'นครราชสีมา')",1
"('แวงน้อย', 'ขอนแก่น')","('แก้งสนามนาง', 'นครราชสีมา')",1
"('แวงน้อย', 'ขอนแก่น')","('บัวลาย', 'นครราชสีมา')",1
"('หนองสองห้อง', 'ขอนแก่น')","('พุทไธสง', 'บุรีรัมย์')",1
"('หนองสองห้อง', 'ขอนแก่น')","('บ้านไผ่', 'ขอนแก่น')",1
"('หนองสองห้อง', 'ขอนแก่น')","('เปือยน้อย', 'ขอนแก่น')",1
"('หนองสองห้อง', 'ขอนแก่น')","('พล', 'ขอนแก่น')",1
"('หนองสองห้อง', 'ขอนแก่น')","('โนนศิลา', 'ขอนแก่น')",1
"('หนองสองห้อง', 'ขอนแก่น')","('ประทาย', 'นครราชสีมา')",1
"('หนองสองห้อง', 'ขอนแก่น')","('นาโพธิ์', 'บุรีรัมย์')",1
"('หนองสองห้อง', 'ขอนแก่น')","('บ้านใหม่ไชยพจน์', 'บุรีรัมย์')",1
"('หนองสองห้อง', 'ขอนแก่น')","('นาเชือก', 'มหาสารคาม')",1
"('ภูเวียง', 'ขอนแก่น')","('โนนสัง', 'หนองบัวลำภู')",1
"('ภูเวียง', 'ขอนแก่น')","('ศรีบุญเรือง', 'หนองบัวลำภู')",1
"('ภูเวียง', 'ขอนแก่น')","('บ้านฝาง', 'ขอนแก่น')",1
"('ภูเวียง', 'ขอนแก่น')","('หนองเรือ', 'ขอนแก่น')",1
"('ภูเวียง', 'ขอนแก่น')","('ชุมแพ', 'ขอนแก่น')",1
"('ภูเวียง', 'ขอนแก่น')","('อุบลรัตน์', 'ขอนแก่น')",1
"('ภูเวียง', 'ขอนแก่น')","('หนองนาคำ', 'ขอนแก่น')",1
"('ภูเวียง', 'ขอนแก่น')","('เวียงเก่า', 'ขอนแก่น')",1
"('มัญจาคีรี', 'ขอนแก่น')","('บ้านแท่น', 'ชัยภูมิ')",1
"('มัญจาคีรี', 'ขอนแก่น')","('บ้านฝาง', 'ขอนแก่น')",1
"('มัญจาคีรี', 'ขอนแก่น')","('พระยืน', 'ขอนแก่น')",1
"('มัญจาคีรี', 'ขอนแก่น')","('หนองเรือ', 'ขอนแก่น')",1
"('มัญจาคีรี', 'ขอนแก่น')","('บ้านไผ่', 'ขอนแก่น')",1
"('มัญจาคีรี', 'ขอนแก่น')","('ชนบท', 'ขอนแก่น')",1
"('มัญจาคีรี', 'ขอนแก่น')","('โคกโพธิ์ไชย', 'ขอนแก่น')",1
"('มัญจาคีรี', 'ขอนแก่น')","('บ้านแฮด', 'ขอนแก่น')",1
"('มัญจาคีรี', 'ขอนแก่น')","('แก้งคร้อ', 'ชัยภูมิ')",1
"('ชนบท', 'ขอนแก่น')","('บ้านไผ่', 'ขอนแก่น')",1
"('ชนบท', 'ขอนแก่น')","('พล', 'ขอนแก่น')",1
"('ชนบท', 'ขอนแก่น')","('แวงใหญ่', 'ขอนแก่น')",1
"('ชนบท', 'ขอนแก่น')","('มัญจาคีรี', 'ขอนแก่น')",1
"('ชนบท', 'ขอนแก่น')","('โคกโพธิ์ไชย', 'ขอนแก่น')",1
"('ชนบท', 'ขอนแก่น')","('บ้านแฮด', 'ขอนแก่น')",1
"('ชนบท', 'ขอนแก่น')","('โนนศิลา', 'ขอนแก่น')",1
"('เขาสวนกวาง', 'ขอนแก่น')","('โนนสัง', 'หนองบัวลำภู')",1
"('เขาสวนกวาง', 'ขอนแก่น')","('น้ำพอง', 'ขอนแก่น')",1
"('เขาสวนกวาง', 'ขอนแก่น')","('อุบลรัตน์', 'ขอนแก่น')",1
"('เขาสวนกวาง', 'ขอนแก่น')","('หนองวัวซอ', 'อุดรธานี')",1
"('เขาสวนกวาง', 'ขอนแก่น')","('กุมภวาปี', 'อุดรธานี')",1
"('เขาสวนกวาง', 'ขอนแก่น')","('โนนสะอาด', 'อุดรธานี')",1
"('เขาสวนกวาง', 'ขอนแก่น')","('หนองแสง', 'อุดรธานี')",1
"('ภูผาม่าน', 'ขอนแก่น')","('น้ำหนาว', 'เพชรบูรณ์')",1
"('ภูผาม่าน', 'ขอนแก่น')","('ชุมแพ', 'ขอนแก่น')",1
"('ภูผาม่าน', 'ขอนแก่น')","('ภูกระดึง', 'เลย')",1
"('ภูผาม่าน', 'ขอนแก่น')","('คอนสาร', 'ชัยภูมิ')",1
"('ซำสูง', 'ขอนแก่น')","('เมืองขอนแก่น', 'ขอนแก่น')",1
"('ซำสูง', 'ขอนแก่น')","('น้ำพอง', 'ขอนแก่น')",1
"('ซำสูง', 'ขอนแก่น')","('กระนวน', 'ขอนแก่น')",1
"('ซำสูง', 'ขอนแก่น')","('ห้วยเม็ก', 'กาฬสินธุ์')",1
"('ซำสูง', 'ขอนแก่น')","('เชียงยืน', 'มหาสารคาม')",1
"('ซำสูง', 'ขอนแก่น')","('ชื่นชม', 'มหาสารคาม')",1
"('โคกโพธิ์ไชย', 'ขอนแก่น')","('คอนสวรรค์', 'ชัยภูมิ')",1
"('โคกโพธิ์ไชย', 'ขอนแก่น')","('แวงใหญ่', 'ขอนแก่น')",1
"('โคกโพธิ์ไชย', 'ขอนแก่น')","('มัญจาคีรี', 'ขอนแก่น')",1
"('โคกโพธิ์ไชย', 'ขอนแก่น')","('ชนบท', 'ขอนแก่น')",1
"('โคกโพธิ์ไชย', 'ขอนแก่น')","('แก้งคร้อ', 'ชัยภูมิ')",1
"('หนองนาคำ', 'ขอนแก่น')","('โนนสัง', 'หนองบัวลำภู')",1
"('หนองนาคำ', 'ขอนแก่น')","('ศรีบุญเรือง', 'หนองบัวลำภู')",1
"('หนองนาคำ', 'ขอนแก่น')","('สีชมพู', 'ขอนแก่น')",1
"('หนองนาคำ', 'ขอนแก่น')","('ภูเวียง', 'ขอนแก่น')",1
"('หนองนาคำ', 'ขอนแก่น')","('เวียงเก่า', 'ขอนแก่น')",1
"('บ้านแฮด', 'ขอนแก่น')","('เมืองขอนแก่น', 'ขอนแก่น')",1
"('บ้านแฮด', 'ขอนแก่น')","('พระยืน', 'ขอนแก่น')",1
"('บ้านแฮด', 'ขอนแก่น')","('บ้านไผ่', 'ขอนแก่น')",1
"('บ้านแฮด', 'ขอนแก่น')","('มัญจาคีรี', 'ขอนแก่น')",1
"('บ้านแฮด', 'ขอนแก่น')","('ชนบท', 'ขอนแก่น')",1
"('บ้านแฮด', 'ขอนแก่น')","('โกสุมพิสัย', 'มหาสารคาม')",1
"('บ้านแฮด', 'ขอนแก่น')","('กุดรัง', 'มหาสารคาม')",1
"('โนนศิลา', 'ขอนแก่น')","('บ้านไผ่', 'ขอนแก่น')",1
"('โนนศิลา', 'ขอนแก่น')","('เปือยน้อย', 'ขอนแก่น')",1
"('โนนศิลา', 'ขอนแก่น')","('พล', 'ขอนแก่น')",1
"('โนนศิลา', 'ขอนแก่น')","('หนองสองห้อง', 'ขอนแก่น')",1
"('โนนศิลา', 'ขอนแก่น')","('ชนบท', 'ขอนแก่น')",1
"('เวียงเก่า', 'ขอนแก่น')","('ศรีบุญเรือง', 'หนองบัวลำภู')",1
"('เวียงเก่า', 'ขอนแก่น')","('ชุมแพ', 'ขอนแก่น')",1
"('เวียงเก่า', 'ขอนแก่น')","('สีชมพู', 'ขอนแก่น')",1
"('เวียงเก่า', 'ขอนแก่น')","('ภูเวียง', 'ขอนแก่น')",1
"('เวียงเก่า', 'ขอนแก่น')","('หนองนาคำ', 'ขอนแก่น')",1
