Amper1,Amper2,Adjacent
"('เชียงขวัญ', 'ร้อยเอ็ด')","('ธวัชบุรี', 'ร้อยเอ็ด')",1
"('เชียงขวัญ', 'ร้อยเอ็ด')","('โพนทอง', 'ร้อยเอ็ด')",1
"('เชียงขวัญ', 'ร้อยเอ็ด')","('โพธิ์ชัย', 'ร้อยเอ็ด')",1
"('เชียงขวัญ', 'ร้อยเอ็ด')","('เสลภูมิ', 'ร้อยเอ็ด')",1
"('เชียงขวัญ', 'ร้อยเอ็ด')","('เมืองร้อยเอ็ด', 'ร้อยเอ็ด')",1
"('เชียงขวัญ', 'ร้อยเอ็ด')","('จังหาร', 'ร้อยเอ็ด')",1
"('เชียงขวัญ', 'ร้อยเอ็ด')","('กมลาไสย', 'กาฬสินธุ์')",1
"('เชียงขวัญ', 'ร้อยเอ็ด')","('ร่องคำ', 'กาฬสินธุ์')",1
"('หนองฮี', 'ร้อยเอ็ด')","('ศิลาลาด', 'ศรีสะเกษ')",1
"('หนองฮี', 'ร้อยเอ็ด')","('พนมไพร', 'ร้อยเอ็ด')",1
"('หนองฮี', 'ร้อยเอ็ด')","('สุวรรณภูมิ', 'ร้อยเอ็ด')",1
"('หนองฮี', 'ร้อยเอ็ด')","('โพนทราย', 'ร้อยเอ็ด')",1
"('ทุ่งเขาหลวง', 'ร้อยเอ็ด')","('ธวัชบุรี', 'ร้อยเอ็ด')",1
"('ทุ่งเขาหลวง', 'ร้อยเอ็ด')","('เสลภูมิ', 'ร้อยเอ็ด')",1
