Amper1,Amper2,Adjacent
"('นาเยีย', 'อุบลราชธานี')","('พิบูลมังสาหาร', 'อุบลราชธานี')",1
"('นาเยีย', 'อุบลราชธานี')","('สว่างวีระวงศ์', 'อุบลราชธานี')",1
"('สว่างวีระวงศ์', 'อุบลราชธานี')","('เมืองอุบลราชธานี', 'อุบลราชธานี')",1
"('สว่างวีระวงศ์', 'อุบลราชธานี')","('วารินชำราบ', 'อุบลราชธานี')",1
"('สว่างวีระวงศ์', 'อุบลราชธานี')","('พิบูลมังสาหาร', 'อุบลราชธานี')",1
"('สว่างวีระวงศ์', 'อุบลราชธานี')","('ตาลสุม', 'อุบลราชธานี')",1
"('สว่างวีระวงศ์', 'อุบลราชธานี')","('ดอนมดแดง', 'อุบลราชธานี')",1
"('สว่างวีระวงศ์', 'อุบลราชธานี')","('นาเยีย', 'อุบลราชธานี')",1
"('น้ำขุ่น', 'อุบลราชธานี')","('เดชอุดม', 'อุบลราชธานี')",1
"('น้ำขุ่น', 'อุบลราชธานี')","('น้ำยืน', 'อุบลราชธานี')",1
"('น้ำขุ่น', 'อุบลราชธานี')","('ทุ่งศรีอุดม', 'อุบลราชธานี')",1
"('น้ำขุ่น', 'อุบลราชธานี')","('กันทรลักษ์', 'ศรีสะเกษ')",1
"('นาตาล', 'อุบลราชธานี')","('เขมราฐ', 'อุบลราชธานี')",1
"('นาตาล', 'อุบลราชธานี')","('กุดข้าวปุ้น', 'อุบลราชธานี')",1
"('นาตาล', 'อุบลราชธานี')","('โพธิ์ไทร', 'อุบลราชธานี')",1
"('เหล่าเสือโก้ก', 'อุบลราชธานี')","('เมืองอุบลราชธานี', 'อุบลราชธานี')",1
"('เหล่าเสือโก้ก', 'อุบลราชธานี')","('ตระการพืชผล', 'อุบลราชธานี')",1
"('เหล่าเสือโก้ก', 'อุบลราชธานี')","('ม่วงสามสิบ', 'อุบลราชธานี')",1
"('เหล่าเสือโก้ก', 'อุบลราชธานี')","('ดอนมดแดง', 'อุบลราชธานี')",1
"('เหล่าเสือโก้ก', 'อุบลราชธานี')","('พนา', 'อำนาจเจริญ')",1
